Q1..Health.Quality age DEMOGRAPHICS...GENDER Q4..Number.of.People.in.HH Q5..Children.in.HH Q6..Non.HH.Face.to.Face.Count Q7..Six.Feet.Away...If.Q6...0. Q18..College.Degree Q19.20..Race...Ethnicity trump_approve_score age_race_ethnicity_asian age_race_ethnicity_black age_race_ethnicity_hispanic age_race_ethnicity_other age_race_ethnicity_white Social.Distancing.Adherence
3 57 Female 3 0 2 2 TRUE White 5 0 0 0 0 57 TRUE
1 72 Female 1 0 0 1 FALSE Black 1 0 72 0 0 0 TRUE
1 84 Female 2 2 9 9 TRUE White 1 0 0 0 0 84 TRUE
2 68 Male 1 0 0 0 TRUE White 5 0 0 0 0 68 TRUE
3 73 Female 2 0 0 0 FALSE Black 1 0 73 0 0 0 TRUE
2 65 Male 1 0 0 0 TRUE Black 1 0 65 0 0 0 TRUE
1 66 Female 4 1 3 1 FALSE Black 2 0 66 0 0 0 FALSE
1 85 Female 1 0 0 0 FALSE Black 1 0 85 0 0 0 TRUE
2 77 Female 2 0 0 0 FALSE White 3 0 0 0 0 77 TRUE
3 57 Female 4 0 0 9 TRUE White 1 0 0 0 0 57 TRUE
2 35 Female 7 3 0 0 TRUE White 2 0 0 0 0 35 TRUE
1 52 Male 9 2 1 9 FALSE White 5 0 0 0 0 52 TRUE
1 72 Female 3 0 9 0 TRUE White 5 0 0 0 0 72 FALSE
3 48 Female 4 2 0 0 TRUE White 3 0 0 0 0 48 TRUE
2 61 Female 2 0 3 3 TRUE White 2 0 0 0 0 61 TRUE
2 63 Female 7 0 0 9 TRUE White 3 0 0 0 0 63 TRUE
3 60 Male 2 0 2 3 FALSE Black 1 0 60 0 0 0 FALSE
3 66 Female 2 0 3 3 TRUE White 1 0 0 0 0 66 TRUE
2 68 Male 2 0 9 9 FALSE Other 5 0 0 0 68 0 TRUE
2 75 Female 2 0 0 9 FALSE White 4 0 0 0 0 75 TRUE
3 77 Female 2 0 2 1 FALSE White 5 0 0 0 0 77 FALSE
1 64 Male 3 0 1 1 FALSE White 3 0 0 0 0 64 TRUE
2 59 Female 3 0 1 1 FALSE Black 1 0 59 0 0 0 TRUE
3 58 Female 2 0 0 0 TRUE Black 1 0 58 0 0 0 TRUE
3 77 Female 2 0 9 7 TRUE White 1 0 0 0 0 77 FALSE
3 73 Female 9 1 0 9 TRUE White 5 0 0 0 0 73 TRUE
3 47 Male 2 0 9 0 FALSE Black 1 0 47 0 0 0 FALSE
1 71 Female 1 0 0 0 FALSE White 2 0 0 0 0 71 TRUE
2 74 Male 2 1 0 9 FALSE White 4 0 0 0 0 74 TRUE
3 56 Female 6 3 1 0 FALSE Black 1 0 56 0 0 0 TRUE
3 57 Female 2 0 9 9 TRUE Black 1 0 57 0 0 0 TRUE
3 69 Female 2 0 9 9 FALSE Hispanic.Latino 3 0 0 69 0 0 TRUE
2 23 Female 3 0 0 0 FALSE Hispanic.Latino 2 0 0 23 0 0 TRUE
0 62 Male 5 0 5 5 FALSE White 3 0 0 0 0 62 TRUE
1 78 Female 1 0 1 1 FALSE Black 2 0 78 0 0 0 TRUE
2 76 Female 5 2 1 1 TRUE Black 1 0 76 0 0 0 TRUE
2 76 Female 1 0 9 9 FALSE White 3 0 0 0 0 76 TRUE
2 69 Female 2 0 0 0 FALSE Black 1 0 69 0 0 0 TRUE
2 70 Female 4 2 3 6 FALSE Black 1 0 70 0 0 0 FALSE
2 72 Female 2 0 4 0 FALSE Black 1 0 72 0 0 0 FALSE
2 64 Female 6 0 9 5 FALSE Black 1 0 64 0 0 0 FALSE
2 75 Male 1 0 2 2 FALSE White 5 0 0 0 0 75 TRUE
3 68 Female 3 0 6 5 FALSE White 5 0 0 0 0 68 FALSE
2 60 Female 3 0 5 5 TRUE White 5 0 0 0 0 60 TRUE
3 91 Female 1 0 1 9 FALSE White 4 0 0 0 0 91 TRUE
2 71 Female 3 0 0 0 FALSE White 5 0 0 0 0 71 TRUE
3 73 Female 2 0 2 9 FALSE White 1 0 0 0 0 73 FALSE
2 50 Male 5 2 2 1 TRUE White 4 0 0 0 0 50 FALSE
2 60 Male 5 3 3 6 FALSE Black 1 0 60 0 0 0 FALSE
1 54 Female 3 1 5 5 FALSE White 4 0 0 0 0 54 TRUE
2 64 Male 1 0 9 9 FALSE Black 1 0 64 0 0 0 TRUE
2 72 Female 2 0 5 5 FALSE White 5 0 0 0 0 72 TRUE
2 66 Male 1 1 0 9 FALSE White 1 0 0 0 0 66 TRUE
2 52 Female 1 0 2 0 FALSE White 2 0 0 0 0 52 FALSE
3 88 Male 2 1 0 9 TRUE White 1 0 0 0 0 88 TRUE
2 25 Female 3 0 9 9 FALSE Black 2 0 25 0 0 0 TRUE
2 67 Female 4 0 1 9 FALSE White 5 0 0 0 0 67 TRUE
1 71 Male 2 0 1 0 FALSE White 4 0 0 0 0 71 FALSE
2 60 Male 4 2 2 0 FALSE Black 1 0 60 0 0 0 FALSE
1 67 Male 2 0 1 1 FALSE White 5 0 0 0 0 67 TRUE
3 43 Female 4 2 6 4 TRUE Black 1 0 43 0 0 0 FALSE
1 52 Male 6 1 5 4 FALSE Black 1 0 52 0 0 0 FALSE
3 83 Female 2 0 2 1 FALSE White 3 0 0 0 0 83 FALSE
2 83 Male 2 0 0 0 TRUE Black 1 0 83 0 0 0 TRUE
2 65 Female 4 1 0 0 TRUE Black 1 0 65 0 0 0 TRUE
2 85 Male 2 0 1 1 FALSE Other 1 0 0 0 85 0 TRUE
3 65 Female 3 0 1 1 TRUE Black 1 0 65 0 0 0 TRUE
2 68 Male 2 0 6 3 TRUE White 1 0 0 0 0 68 FALSE
2 78 Female 2 0 2 1 FALSE White 1 0 0 0 0 78 FALSE
1 89 Female 1 0 1 1 FALSE White 5 0 0 0 0 89 TRUE
2 60 Male 1 0 3 1 FALSE Other 2 0 0 0 60 0 FALSE
2 98 Female 9 0 0 0 TRUE White 1 0 0 0 0 98 TRUE
3 79 Female 1 0 0 0 FALSE White 1 0 0 0 0 79 TRUE
3 74 Male 2 0 9 9 FALSE White 5 0 0 0 0 74 TRUE
2 72 Male 1 0 0 0 FALSE White 5 0 0 0 0 72 TRUE
2 71 Male 2 0 0 0 TRUE Black 1 0 71 0 0 0 TRUE
2 67 Female 1 0 0 0 TRUE White 4 0 0 0 0 67 TRUE
2 87 Female 1 0 0 0 FALSE White 4 0 0 0 0 87 TRUE
2 71 Male 2 0 1 1 FALSE White 5 0 0 0 0 71 TRUE
1 77 Male 2 0 9 9 FALSE White 2 0 0 0 0 77 TRUE
2 60 Female 2 0 1 1 TRUE Black 1 0 60 0 0 0 TRUE
3 68 Male 2 0 9 9 TRUE White 1 0 0 0 0 68 TRUE
3 58 Female 3 0 0 0 TRUE White 1 0 0 0 0 58 TRUE
3 58 Male 4 0 4 4 TRUE White 4 0 0 0 0 58 TRUE
2 59 Female 1 0 1 1 FALSE Black 3 0 59 0 0 0 TRUE
3 83 Male 1 0 2 0 TRUE White 1 0 0 0 0 83 FALSE
1 67 Female 3 0 1 1 FALSE Black 1 0 67 0 0 0 TRUE
3 81 Female 2 0 0 0 TRUE White 5 0 0 0 0 81 TRUE
3 53 Female 6 0 0 0 TRUE Black 1 0 53 0 0 0 TRUE
2 86 Female 2 0 9 9 FALSE White 1 0 0 0 0 86 TRUE
2 73 Female 2 0 1 1 FALSE White 3 0 0 0 0 73 TRUE
1 85 Female 1 0 0 0 FALSE White 1 0 0 0 0 85 TRUE
0 78 Female 9 0 1 0 FALSE White 3 0 0 0 0 78 FALSE
3 74 Male 2 0 4 4 TRUE White 5 0 0 0 0 74 TRUE
2 63 Male 2 0 4 3 FALSE White 2 0 0 0 0 63 FALSE
3 81 Female 6 1 0 0 FALSE White 3 0 0 0 0 81 TRUE
1 64 Female 2 0 0 0 FALSE Black 1 0 64 0 0 0 TRUE
3 70 Female 9 1 0 9 FALSE White 1 0 0 0 0 70 TRUE
2 59 Female 2 0 9 9 TRUE Other 4 0 0 0 59 0 TRUE
2 83 Male 1 0 9 4 FALSE White 1 0 0 0 0 83 FALSE
2 50 Female 3 1 3 3 FALSE White 3 0 0 0 0 50 TRUE
2 69 Male 2 0 1 9 TRUE White 1 0 0 0 0 69 TRUE
2 79 Female 9 0 0 9 FALSE White 1 0 0 0 0 79 TRUE
1 62 Male 1 1 0 0 TRUE White 4 0 0 0 0 62 TRUE
3 59 Female 4 0 0 9 TRUE White 1 0 0 0 0 59 TRUE
2 73 Male 2 0 0 0 FALSE Black 1 0 73 0 0 0 TRUE
2 66 Male 2 0 1 1 FALSE White 5 0 0 0 0 66 TRUE
3 81 Male 9 2 0 9 TRUE White 3 0 0 0 0 81 TRUE
0 78 Female 1 0 0 9 FALSE White 5 0 0 0 0 78 TRUE
2 60 Female 2 0 9 1 TRUE Black 1 0 60 0 0 0 FALSE
2 67 Female 1 0 0 0 FALSE White 4 0 0 0 0 67 TRUE
2 82 Male 3 0 2 2 TRUE White 2 0 0 0 0 82 TRUE
2 80 Female 1 0 1 1 FALSE White 2 0 0 0 0 80 TRUE
2 60 Male 5 3 3 3 FALSE White 3 0 0 0 0 60 TRUE
1 79 Male 1 0 0 9 FALSE White 1 0 0 0 0 79 TRUE
3 63 Female 3 0 2 1 FALSE White 4 0 0 0 0 63 FALSE
2 53 Female 3 0 7 0 TRUE Black 1 0 53 0 0 0 FALSE
2 65 Female 1 0 0 0 FALSE Black 1 0 65 0 0 0 TRUE
3 68 Female 2 0 2 2 FALSE Black 1 0 68 0 0 0 TRUE
2 72 Female 1 0 0 0 TRUE White 3 0 0 0 0 72 TRUE
3 20 Female 4 0 4 4 FALSE White 4 0 0 0 0 20 TRUE
1 80 Male 2 0 6 3 FALSE Black 1 0 80 0 0 0 TRUE
1 77 Male 2 0 1 9 TRUE White 3 0 0 0 0 77 TRUE
3 83 Male 2 1 0 9 FALSE White 2 0 0 0 0 83 TRUE
2 65 Male 3 1 4 1 FALSE White 5 0 0 0 0 65 FALSE
2 76 Female 2 0 3 3 FALSE White 1 0 0 0 0 76 TRUE
3 90 Male 3 0 0 0 TRUE White 5 0 0 0 0 90 TRUE
2 69 Female 1 0 2 2 TRUE Black 1 0 69 0 0 0 TRUE
1 53 Female 4 2 0 0 FALSE White 1 0 0 0 0 53 TRUE
2 85 Male 2 1 0 9 FALSE White 3 0 0 0 0 85 TRUE
2 75 Female 1 0 5 3 FALSE White 5 0 0 0 0 75 FALSE
2 88 Female 1 0 4 2 TRUE White 5 0 0 0 0 88 FALSE
3 65 Male 2 0 4 3 FALSE Black 1 0 65 0 0 0 FALSE
1 79 Female 2 0 6 6 FALSE White 3 0 0 0 0 79 TRUE
2 65 Female 5 2 9 9 FALSE Black 1 0 65 0 0 0 TRUE
2 78 Male 4 1 0 0 FALSE White 3 0 0 0 0 78 TRUE
2 81 Male 1 0 3 3 TRUE White 5 0 0 0 0 81 TRUE
2 56 Male 6 1 1 1 FALSE White 2 0 0 0 0 56 TRUE
1 62 Male 7 1 1 9 FALSE White 5 0 0 0 0 62 TRUE
0 54 Female 3 0 0 0 FALSE White 4 0 0 0 0 54 TRUE
2 63 Male 2 0 1 1 FALSE White 5 0 0 0 0 63 TRUE
1 60 Female 3 0 3 0 TRUE White 5 0 0 0 0 60 FALSE
2 82 Female 1 0 0 9 FALSE White 5 0 0 0 0 82 TRUE
1 86 Male 2 0 0 0 FALSE White 5 0 0 0 0 86 TRUE
1 81 Male 2 0 0 0 FALSE White 2 0 0 0 0 81 TRUE
2 73 Female 9 0 0 9 TRUE White 3 0 0 0 0 73 TRUE
1 52 Male 3 0 2 8 FALSE Black 1 0 52 0 0 0 FALSE
2 59 Male 9 3 9 5 FALSE White 1 0 0 0 0 59 FALSE
3 30 Male 4 0 1 9 FALSE White 3 0 0 0 0 30 TRUE
2 86 Female 1 0 2 0 FALSE Black 1 0 86 0 0 0 FALSE
2 68 Female 2 0 0 0 TRUE White 3 0 0 0 0 68 TRUE
0 73 Female 2 0 1 1 TRUE White 3 0 0 0 0 73 TRUE
3 62 Female 2 0 5 5 TRUE White 1 0 0 0 0 62 TRUE
1 82 Female 2 0 0 0 FALSE White 1 0 0 0 0 82 TRUE
1 73 Female 1 0 0 0 TRUE Black 1 0 73 0 0 0 TRUE
2 84 Female 1 0 3 3 FALSE White 3 0 0 0 0 84 TRUE
2 72 Male 1 0 1 9 FALSE White 1 0 0 0 0 72 TRUE
2 82 Male 2 0 1 0 TRUE White 5 0 0 0 0 82 FALSE
2 74 Male 1 0 1 1 TRUE White 5 0 0 0 0 74 TRUE
1 78 Male 4 0 2 0 FALSE White 5 0 0 0 0 78 FALSE
1 58 Female 2 0 2 2 FALSE White 5 0 0 0 0 58 TRUE
3 78 Female 2 0 0 0 FALSE White 3 0 0 0 0 78 TRUE
2 69 Male 1 0 1 1 TRUE White 5 0 0 0 0 69 TRUE
1 52 Female 3 0 0 0 FALSE White 1 0 0 0 0 52 TRUE
1 61 Female 2 0 0 0 FALSE White 5 0 0 0 0 61 TRUE
2 70 Male 2 0 5 4 TRUE White 5 0 0 0 0 70 FALSE
1 68 Female 1 0 0 0 FALSE White 3 0 0 0 0 68 TRUE
1 75 Female 2 0 1 0 FALSE White 5 0 0 0 0 75 FALSE
0 62 Female 1 0 9 4 FALSE White 5 0 0 0 0 62 FALSE
3 41 Female 4 2 1 1 TRUE Black 1 0 41 0 0 0 TRUE
3 88 Female 2 0 2 2 FALSE White 3 0 0 0 0 88 TRUE
3 70 Male 2 0 9 9 FALSE Asian 1 70 0 0 0 0 TRUE
1 22 Male 1 3 0 0 TRUE Asian 1 22 0 0 0 0 TRUE
2 57 Female 3 0 1 1 FALSE White 5 0 0 0 0 57 TRUE
1 48 Male 2 0 2 2 FALSE White 2 0 0 0 0 48 TRUE
2 51 Female 4 1 4 4 FALSE Black 1 0 51 0 0 0 TRUE
1 71 Female 3 0 0 0 FALSE Black 1 0 71 0 0 0 TRUE
1 87 Male 1 1 0 9 TRUE White 1 0 0 0 0 87 TRUE
3 85 Male 3 3 2 1 TRUE White 5 0 0 0 0 85 FALSE
2 57 Male 3 0 0 0 TRUE White 2 0 0 0 0 57 TRUE
3 79 Male 2 0 1 9 FALSE White 3 0 0 0 0 79 TRUE
2 62 Male 2 0 5 3 FALSE White 5 0 0 0 0 62 FALSE
3 53 Female 3 0 0 0 TRUE White 1 0 0 0 0 53 TRUE
1 72 Male 2 0 0 0 TRUE Other 1 0 0 0 72 0 TRUE
2 59 Female 2 0 1 1 TRUE Black 1 0 59 0 0 0 TRUE
1 83 Female 2 0 0 0 FALSE Black 1 0 83 0 0 0 TRUE
2 79 Male 4 0 0 0 FALSE White 4 0 0 0 0 79 TRUE
3 60 Female 2 0 4 3 FALSE White 5 0 0 0 0 60 FALSE
2 45 Female 5 3 0 0 TRUE Black 1 0 45 0 0 0 TRUE
1 88 Male 2 0 0 0 FALSE White 5 0 0 0 0 88 TRUE
2 45 Male 3 1 9 9 FALSE White 3 0 0 0 0 45 TRUE
1 71 Female 5 0 0 0 TRUE White 1 0 0 0 0 71 TRUE
3 52 Female 4 2 8 8 TRUE White 4 0 0 0 0 52 TRUE
0 85 Female 1 0 0 0 FALSE White 4 0 0 0 0 85 TRUE
2 78 Male 5 2 1 9 FALSE White 4 0 0 0 0 78 TRUE
3 55 Female 4 3 1 1 FALSE Other 2 0 0 0 55 0 TRUE
3 67 Male 3 0 0 0 TRUE Hispanic.Latino 1 0 0 67 0 0 TRUE
2 69 Male 2 0 0 0 FALSE White 5 0 0 0 0 69 TRUE
1 81 Female 2 0 1 1 FALSE Black 1 0 81 0 0 0 TRUE
2 84 Female 2 1 0 9 TRUE White 1 0 0 0 0 84 TRUE
2 62 Male 2 1 0 9 FALSE White 4 0 0 0 0 62 TRUE
2 78 Male 2 0 0 0 FALSE White 1 0 0 0 0 78 TRUE
2 81 Male 1 0 4 0 FALSE White 5 0 0 0 0 81 FALSE
1 73 Male 2 0 3 0 FALSE White 5 0 0 0 0 73 FALSE
2 86 Male 2 0 2 9 TRUE White 2 0 0 0 0 86 FALSE
2 92 Female 1 0 2 1 FALSE White 5 0 0 0 0 92 FALSE
2 79 Male 2 0 2 2 FALSE White 4 0 0 0 0 79 TRUE
2 66 Female 2 0 0 0 FALSE Black 1 0 66 0 0 0 TRUE
2 91 Female 1 0 0 0 FALSE White 1 0 0 0 0 91 TRUE
2 72 Female 2 0 0 1 FALSE Black 1 0 72 0 0 0 TRUE
1 73 Female 1 0 0 0 FALSE Black 1 0 73 0 0 0 TRUE
2 63 Male 6 0 9 2 TRUE Other 2 0 0 0 63 0 FALSE
2 57 Male 2 0 1 1 FALSE White 5 0 0 0 0 57 TRUE
1 77 Female 5 1 1 5 FALSE White 3 0 0 0 0 77 FALSE
2 63 Female 3 0 2 3 FALSE Black 2 0 63 0 0 0 FALSE
2 22 Female 3 1 3 3 TRUE Black 1 0 22 0 0 0 TRUE
3 54 Male 8 3 9 9 FALSE White 5 0 0 0 0 54 TRUE
2 56 Male 2 0 2 9 FALSE White 5 0 0 0 0 56 TRUE
3 46 Male 4 2 0 0 TRUE Hispanic.Latino 5 0 0 46 0 0 TRUE
2 66 Female 2 0 1 9 FALSE White 5 0 0 0 0 66 TRUE
2 66 Female 4 1 1 1 FALSE White 3 0 0 0 0 66 TRUE
2 63 Female 1 0 3 1 FALSE White 3 0 0 0 0 63 FALSE
3 81 Female 2 0 0 0 FALSE White 5 0 0 0 0 81 TRUE
2 83 Female 1 0 2 9 FALSE White 3 0 0 0 0 83 TRUE
3 76 Female 3 3 0 1 FALSE Black 1 0 76 0 0 0 TRUE
0 49 Male 4 1 2 9 FALSE White 4 0 0 0 0 49 TRUE
1 77 Female 3 0 1 0 FALSE Black 1 0 77 0 0 0 FALSE
3 46 Female 4 0 9 5 TRUE Black 1 0 46 0 0 0 FALSE
2 50 Female 2 0 4 2 FALSE White 4 0 0 0 0 50 FALSE
2 53 Female 4 0 0 9 FALSE White 3 0 0 0 0 53 TRUE
3 60 Male 3 0 3 3 TRUE White 5 0 0 0 0 60 TRUE
1 66 Female 1 1 0 9 TRUE White 1 0 0 0 0 66 TRUE
3 67 Female 1 0 0 9 FALSE White 1 0 0 0 0 67 TRUE
2 52 Male 3 0 9 9 TRUE White 5 0 0 0 0 52 TRUE
3 49 Female 3 0 3 3 TRUE White 5 0 0 0 0 49 TRUE
1 79 Female 2 0 0 0 FALSE Black 1 0 79 0 0 0 TRUE
2 40 Male 5 3 5 3 TRUE White 1 0 0 0 0 40 FALSE
0 56 Male 2 0 9 9 FALSE White 1 0 0 0 0 56 TRUE
2 76 Female 1 0 1 9 FALSE White 3 0 0 0 0 76 TRUE
2 71 Male 2 0 0 0 FALSE White 3 0 0 0 0 71 TRUE
2 79 Female 2 0 0 0 FALSE White 3 0 0 0 0 79 TRUE
3 57 Female 3 1 0 0 TRUE White 4 0 0 0 0 57 TRUE
2 50 Female 3 0 1 1 FALSE White 5 0 0 0 0 50 TRUE
3 50 Female 5 2 2 0 FALSE White 5 0 0 0 0 50 FALSE
3 76 Male 2 0 1 1 TRUE White 2 0 0 0 0 76 TRUE
3 46 Male 9 3 0 0 TRUE White 5 0 0 0 0 46 TRUE
2 57 Female 5 1 0 0 TRUE White 2 0 0 0 0 57 TRUE
3 74 Female 2 1 0 9 TRUE White 3 0 0 0 0 74 TRUE
0 44 Female 4 1 9 9 FALSE Black 1 0 44 0 0 0 TRUE
3 56 Female 2 0 0 0 FALSE White 5 0 0 0 0 56 TRUE
3 50 Female 3 0 0 0 FALSE Black 1 0 50 0 0 0 TRUE
3 35 Female 4 2 0 0 FALSE White 5 0 0 0 0 35 TRUE
2 52 Female 2 0 1 9 TRUE White 1 0 0 0 0 52 TRUE
2 51 Female 8 3 1 9 TRUE White 1 0 0 0 0 51 TRUE
2 67 Male 1 0 0 0 FALSE Black 1 0 67 0 0 0 TRUE
2 57 Female 3 1 0 9 FALSE White 5 0 0 0 0 57 TRUE
1 57 Male 2 0 3 0 TRUE Asian 5 57 0 0 0 0 FALSE
2 42 Female 2 0 0 9 FALSE White 2 0 0 0 0 42 TRUE
2 46 Male 4 2 0 0 TRUE White 2 0 0 0 0 46 TRUE
2 55 Female 3 0 3 3 FALSE Black 1 0 55 0 0 0 TRUE
3 65 Male 2 0 4 4 TRUE Black 1 0 65 0 0 0 TRUE
1 47 Male 2 0 4 5 FALSE Black 1 0 47 0 0 0 FALSE
0 74 Male 2 0 9 9 FALSE White 3 0 0 0 0 74 TRUE
2 69 Male 5 0 0 0 TRUE Other 1 0 0 0 69 0 TRUE
2 57 Male 3 0 9 9 TRUE White 5 0 0 0 0 57 TRUE
0 32 Male 9 3 9 0 FALSE White 3 0 0 0 0 32 FALSE
2 62 Female 3 0 2 2 FALSE White 3 0 0 0 0 62 TRUE
2 53 Female 2 1 1 1 TRUE White 4 0 0 0 0 53 TRUE
3 55 Female 4 0 3 6 TRUE White 3 0 0 0 0 55 FALSE
3 74 Male 9 1 1 9 TRUE White 4 0 0 0 0 74 TRUE
3 38 Male 1 0 9 9 TRUE Black 1 0 38 0 0 0 TRUE
2 47 Male 2 0 1 9 TRUE White 5 0 0 0 0 47 FALSE
3 84 Male 1 0 0 0 FALSE White 3 0 0 0 0 84 TRUE
1 42 Female 4 2 6 0 FALSE Black 1 0 42 0 0 0 FALSE
2 71 Female 1 0 6 6 FALSE White 3 0 0 0 0 71 TRUE
3 82 Male 2 0 0 0 TRUE White 2 0 0 0 0 82 TRUE
2 84 Female 9 0 9 0 FALSE Black 1 0 84 0 0 0 FALSE
3 78 Male 1 1 0 9 FALSE White 1 0 0 0 0 78 TRUE
3 64 Female 4 0 9 7 FALSE White 1 0 0 0 0 64 FALSE
2 50 Male 4 0 1 1 TRUE White 1 0 0 0 0 50 TRUE
3 80 Female 2 0 1 0 FALSE White 1 0 0 0 0 80 FALSE
3 55 Female 3 1 0 0 FALSE Black 1 0 55 0 0 0 TRUE
3 65 Female 4 1 4 0 TRUE White 3 0 0 0 0 65 FALSE
2 80 Female 1 0 0 0 FALSE White 3 0 0 0 0 80 TRUE
2 51 Female 2 0 5 5 FALSE White 5 0 0 0 0 51 TRUE
2 55 Male 2 0 9 9 TRUE White 3 0 0 0 0 55 TRUE
1 47 Female 3 0 3 2 TRUE White 5 0 0 0 0 47 FALSE
3 55 Male 3 0 1 1 TRUE White 1 0 0 0 0 55 TRUE
3 46 Female 4 2 5 5 FALSE White 5 0 0 0 0 46 TRUE
3 74 Female 1 0 2 2 FALSE White 4 0 0 0 0 74 TRUE
3 57 Male 3 0 9 9 TRUE White 1 0 0 0 0 57 TRUE
3 69 Female 4 0 4 0 TRUE Black 1 0 69 0 0 0 FALSE
1 47 Male 4 1 9 9 FALSE White 5 0 0 0 0 47 TRUE
3 50 Female 3 1 2 2 TRUE White 1 0 0 0 0 50 TRUE
2 72 Female 2 0 3 0 FALSE White 4 0 0 0 0 72 FALSE
1 53 Male 4 0 4 4 FALSE White 5 0 0 0 0 53 TRUE
3 45 Female 5 3 0 0 TRUE White 5 0 0 0 0 45 TRUE
3 52 Male 2 0 9 0 TRUE White 1 0 0 0 0 52 FALSE
3 57 Female 3 0 6 3 FALSE White 3 0 0 0 0 57 FALSE
1 60 Female 2 0 2 2 TRUE Black 1 0 60 0 0 0 TRUE
2 57 Female 1 0 0 0 FALSE Black 1 0 57 0 0 0 TRUE
2 76 Female 2 0 3 2 TRUE Hispanic.Latino 1 0 0 76 0 0 FALSE
2 54 Female 2 0 1 1 TRUE White 5 0 0 0 0 54 TRUE
0 80 Female 1 3 5 9 FALSE Other 2 0 0 0 80 0 FALSE
3 39 Male 4 2 1 1 FALSE White 3 0 0 0 0 39 TRUE
1 65 Female 2 0 2 2 FALSE Black 1 0 65 0 0 0 TRUE
3 56 Male 1 0 3 9 TRUE White 5 0 0 0 0 56 TRUE
1 32 Female 4 3 9 2 FALSE White 3 0 0 0 0 32 FALSE
0 52 Female 3 1 9 9 FALSE Other 5 0 0 0 52 0 TRUE
2 67 Male 2 0 0 0 FALSE White 3 0 0 0 0 67 TRUE
2 63 Male 2 0 0 0 FALSE White 3 0 0 0 0 63 TRUE
3 53 Male 4 0 0 0 TRUE Asian 5 53 0 0 0 0 TRUE
2 79 Male 2 0 0 0 TRUE White 3 0 0 0 0 79 TRUE
3 89 Female 1 0 9 9 FALSE White 1 0 0 0 0 89 TRUE
3 52 Male 1 0 9 1 TRUE White 1 0 0 0 0 52 FALSE
2 49 Female 7 3 9 6 TRUE White 5 0 0 0 0 49 FALSE
3 47 Female 6 3 1 1 FALSE White 2 0 0 0 0 47 TRUE
2 59 Male 3 1 9 6 FALSE White 5 0 0 0 0 59 FALSE
3 45 Female 4 2 6 0 FALSE White 3 0 0 0 0 45 FALSE
2 65 Male 2 0 6 6 FALSE White 1 0 0 0 0 65 TRUE
3 22 Female 4 0 2 0 TRUE White 5 0 0 0 0 22 FALSE
3 54 Male 5 1 1 1 FALSE White 2 0 0 0 0 54 TRUE
2 48 Female 3 1 9 9 TRUE White 1 0 0 0 0 48 TRUE
2 45 Female 4 0 1 1 TRUE White 5 0 0 0 0 45 TRUE
1 58 Female 5 1 0 0 FALSE Black 1 0 58 0 0 0 TRUE
3 64 Female 9 3 1 9 TRUE White 1 0 0 0 0 64 TRUE
3 57 Female 2 0 1 1 TRUE White 5 0 0 0 0 57 TRUE
1 57 Female 2 0 2 1 FALSE White 5 0 0 0 0 57 FALSE
3 30 Female 4 2 2 2 FALSE Black 1 0 30 0 0 0 TRUE
3 56 Female 4 0 3 0 TRUE White 1 0 0 0 0 56 FALSE
1 58 Male 2 0 9 2 TRUE White 5 0 0 0 0 58 FALSE
3 47 Female 5 1 1 1 FALSE White 5 0 0 0 0 47 TRUE
3 99 Male 1 0 0 0 TRUE White 3 0 0 0 0 99 TRUE
3 59 Female 2 0 3 3 TRUE White 5 0 0 0 0 59 TRUE
2 85 Female 2 0 9 9 FALSE White 3 0 0 0 0 85 TRUE
3 58 Male 3 0 2 1 TRUE Black 1 0 58 0 0 0 FALSE
1 30 Female 3 0 1 9 FALSE White 5 0 0 0 0 30 TRUE
2 52 Female 4 0 0 0 TRUE Hispanic.Latino 1 0 0 52 0 0 TRUE
2 57 Male 2 0 3 1 FALSE White 4 0 0 0 0 57 FALSE
3 51 Female 3 1 0 0 TRUE White 5 0 0 0 0 51 TRUE
3 59 Female 2 3 0 0 FALSE White 4 0 0 0 0 59 TRUE
1 56 Female 1 0 0 0 FALSE White 2 0 0 0 0 56 TRUE
1 52 Male 2 0 9 9 FALSE White 5 0 0 0 0 52 TRUE
2 77 Female 4 0 0 9 FALSE White 1 0 0 0 0 77 TRUE
3 54 Female 2 0 1 0 TRUE Black 1 0 54 0 0 0 FALSE
2 79 Male 2 0 0 0 FALSE White 3 0 0 0 0 79 TRUE
2 44 Male 3 0 1 9 TRUE White 4 0 0 0 0 44 TRUE
1 73 Male 3 0 9 8 FALSE White 5 0 0 0 0 73 FALSE
3 83 Male 2 0 6 2 TRUE Hispanic.Latino 3 0 0 83 0 0 FALSE
3 32 Male 6 2 9 9 FALSE White 3 0 0 0 0 32 TRUE
2 19 Male 4 1 0 0 FALSE White 2 0 0 0 0 19 TRUE
2 88 Female 1 0 5 3 TRUE White 2 0 0 0 0 88 FALSE
0 60 Female 2 0 9 1 FALSE White 5 0 0 0 0 60 FALSE
2 77 Female 3 0 0 0 TRUE White 4 0 0 0 0 77 TRUE
2 39 Female 9 3 1 9 FALSE White 3 0 0 0 0 39 TRUE
3 75 Male 2 0 1 1 FALSE White 1 0 0 0 0 75 TRUE
3 59 Female 2 0 4 2 FALSE White 2 0 0 0 0 59 FALSE
2 53 Female 2 0 1 1 TRUE White 3 0 0 0 0 53 TRUE
3 66 Female 3 0 1 1 FALSE Black 1 0 66 0 0 0 TRUE
