age Q5..Children.in.HH Q6..Non.HH.Face.to.Face.Count Q7..Six.Feet.Away...If.Q6...0. Q19.20..Race...Ethnicity Social.Distancing.Adherence
76 0 9 5 White FALSE
58 1 2 1 Hispanic.Latino FALSE
66 0 2 2 White TRUE
83 0 0 0 White TRUE
68 1 3 6 White FALSE
35 0 3 1 Hispanic.Latino FALSE
87 3 0 0 White TRUE
83 0 3 2 White FALSE
59 0 0 0 White TRUE
87 0 0 0 Black TRUE
85 0 5 5 White TRUE
70 0 0 0 Black TRUE
68 0 0 0 White TRUE
80 0 2 2 White TRUE
68 0 1 1 White TRUE
60 0 2 2 White TRUE
70 0 0 0 White TRUE
72 0 2 2 Black TRUE
77 0 0 0 White TRUE
55 3 5 2 White FALSE
75 0 9 9 White TRUE
63 2 1 1 White TRUE
20 1 1 0 Asian FALSE
79 0 4 4 White TRUE
70 0 0 0 White TRUE
57 0 2 1 White FALSE
57 0 5 0 White FALSE
81 0 3 3 White TRUE
76 0 0 0 White TRUE
58 0 1 1 White TRUE
62 1 0 0 White TRUE
62 0 0 0 White TRUE
83 0 9 9 Black TRUE
42 0 4 3 Black FALSE
78 0 0 0 White TRUE
73 0 0 0 White TRUE
59 0 3 3 Hispanic.Latino TRUE
45 0 3 3 White TRUE
67 0 3 0 White FALSE
73 0 3 3 White TRUE
67 0 3 9 Black FALSE
74 0 1 1 White TRUE
42 2 0 0 White TRUE
67 0 0 0 White TRUE
65 0 0 0 White TRUE
74 1 0 0 White TRUE
77 0 1 1 White TRUE
85 1 0 0 White TRUE
85 0 1 1 Black TRUE
60 0 5 0 White FALSE
66 0 0 0 White TRUE
66 1 0 0 White TRUE
82 0 0 0 White TRUE
81 0 1 1 Black TRUE
79 0 1 0 White FALSE
60 0 2 1 White FALSE
72 0 0 0 White TRUE
71 0 2 0 Black FALSE
47 2 0 0 White TRUE
88 2 0 0 White TRUE
76 0 2 1 White FALSE
76 0 1 1 White TRUE
67 0 8 0 White FALSE
62 0 1 1 White TRUE
78 0 4 2 White FALSE
89 0 0 0 Hispanic.Latino TRUE
75 0 2 2 White TRUE
43 0 9 0 White FALSE
81 0 9 9 White TRUE
92 0 2 2 White TRUE
62 0 1 1 Black TRUE
76 0 0 0 Black TRUE
83 0 1 1 Black TRUE
61 0 3 2 White FALSE
80 0 1 1 White TRUE
91 0 0 0 White TRUE
60 0 0 0 White TRUE
67 0 3 3 Black TRUE
54 0 1 1 White TRUE
46 2 2 2 White TRUE
77 0 4 3 White FALSE
69 0 2 2 White TRUE
72 0 9 1 White FALSE
69 0 1 1 White TRUE
64 0 0 0 White TRUE
61 0 1 9 White FALSE
65 0 6 4 Black FALSE
50 1 2 2 White TRUE
78 0 0 0 White TRUE
74 0 7 2 White FALSE
71 0 0 0 White TRUE
76 0 0 0 White TRUE
72 0 9 9 White TRUE
78 3 4 9 White FALSE
85 3 1 1 White TRUE
82 0 1 1 White TRUE
58 1 7 7 Black TRUE
69 0 5 6 White FALSE
75 3 5 1 White FALSE
56 0 9 9 White TRUE
74 0 0 0 White TRUE
73 3 2 2 Black TRUE
80 0 3 4 White FALSE
82 0 1 0 White FALSE
71 0 0 0 White TRUE
79 0 1 0 White FALSE
72 0 6 0 White FALSE
72 0 1 1 White TRUE
82 0 3 2 White FALSE
86 0 0 0 White TRUE
81 0 2 2 Black TRUE
53 0 9 9 White TRUE
84 0 1 1 White TRUE
61 2 0 0 White TRUE
67 0 0 0 White TRUE
64 0 0 0 Black TRUE
75 2 5 3 Hispanic.Latino FALSE
88 0 0 0 White TRUE
57 0 2 2 Black TRUE
58 0 2 2 White TRUE
63 1 3 3 Black TRUE
66 0 2 1 White FALSE
78 0 1 1 Black TRUE
69 0 1 0 Black FALSE
69 0 0 0 Black TRUE
62 0 5 5 White TRUE
81 0 2 2 White TRUE
58 0 0 0 White TRUE
83 0 4 4 White TRUE
42 1 2 2 Black TRUE
58 1 0 0 White TRUE
61 1 2 1 Black FALSE
51 0 9 9 White TRUE
85 0 0 0 White TRUE
81 0 1 1 White TRUE
67 0 2 2 White TRUE
99 0 1 0 Other FALSE
49 2 9 3 White FALSE
63 0 2 2 Black TRUE
78 0 1 1 White TRUE
59 0 2 2 White TRUE
70 0 0 0 Black TRUE
76 1 2 2 White TRUE
56 0 5 5 Black TRUE
75 0 0 0 White TRUE
75 0 9 9 Black TRUE
67 0 2 2 White TRUE
52 1 3 3 White TRUE
29 3 9 7 Asian FALSE
53 1 9 9 White TRUE
66 1 2 2 Black TRUE
50 0 0 0 White TRUE
77 0 0 0 White TRUE
85 0 0 0 Black TRUE
75 0 1 1 White TRUE
58 0 1 1 White TRUE
38 2 0 0 White TRUE
66 0 0 0 White TRUE
65 0 1 1 White TRUE
88 0 1 0 White FALSE
49 1 5 5 White TRUE
79 0 1 1 White TRUE
73 0 1 1 Black TRUE
55 0 9 9 White TRUE
76 0 9 1 White FALSE
60 3 4 4 Black TRUE
75 0 0 0 White TRUE
78 0 2 0 Black FALSE
78 0 1 0 White FALSE
79 0 0 0 White TRUE
82 0 0 0 White TRUE
77 0 2 1 White FALSE
62 0 1 1 Other TRUE
76 0 5 5 White TRUE
67 0 1 9 White FALSE
70 0 1 1 White TRUE
73 0 1 2 White FALSE
51 1 9 3 White FALSE
71 0 3 0 Black FALSE
66 0 2 2 Black TRUE
79 0 2 2 White TRUE
60 0 5 0 White FALSE
89 0 0 0 White TRUE
64 0 1 1 White TRUE
64 0 1 0 White FALSE
84 0 5 1 White FALSE
60 0 2 1 Black FALSE
55 3 3 3 White TRUE
50 1 9 9 White TRUE
57 2 0 0 Black TRUE
51 0 4 0 Black FALSE
60 0 0 0 White TRUE
76 0 0 0 White TRUE
72 0 3 3 White TRUE
67 0 0 0 White TRUE
78 0 4 2 White FALSE
54 0 1 1 Black TRUE
66 1 1 0 White FALSE
77 0 0 0 Other TRUE
85 0 0 0 Black TRUE
52 0 1 1 White TRUE
50 0 5 4 Black FALSE
75 0 0 0 White TRUE
78 0 0 0 White TRUE
78 0 2 1 White FALSE
77 0 1 9 White FALSE
57 0 0 0 Black TRUE
22 2 9 0 Black FALSE
95 0 9 9 White TRUE
73 0 3 3 White TRUE
80 1 0 0 Black TRUE
45 0 1 1 White TRUE
90 0 4 0 White FALSE
76 0 5 0 Black FALSE
72 0 4 4 White TRUE
74 0 1 1 White TRUE
72 1 0 0 Black TRUE
65 0 0 0 White TRUE
86 0 9 0 White FALSE
74 0 2 2 White TRUE
70 0 0 0 Black TRUE
60 1 5 1 White FALSE
77 0 0 0 White TRUE
69 0 5 3 Black FALSE
65 0 0 0 White TRUE
62 0 3 3 Black TRUE
69 0 1 1 White TRUE
82 0 2 2 White TRUE
62 0 2 2 Black TRUE
38 0 3 2 White FALSE
80 0 1 0 White FALSE
74 0 1 1 White TRUE
62 0 9 0 White FALSE
63 0 3 3 White TRUE
70 0 9 0 White FALSE
84 0 2 2 White TRUE
67 0 0 0 White TRUE
63 0 0 0 White TRUE
48 3 2 2 White TRUE
52 0 5 3 White FALSE
72 0 0 0 White TRUE
28 0 2 2 White TRUE
80 0 2 0 Other FALSE
82 0 9 5 White FALSE
86 0 0 0 White TRUE
91 0 2 1 White FALSE
75 0 2 2 White TRUE
82 0 2 6 White FALSE
92 0 4 4 White TRUE
60 0 3 3 White TRUE
77 0 1 1 White TRUE
54 0 9 9 White TRUE
77 0 1 1 White TRUE
57 0 2 2 Black TRUE
70 0 2 1 White FALSE
77 0 9 4 White FALSE
72 0 1 1 Black TRUE
65 0 1 1 White TRUE
56 0 1 1 White TRUE
70 0 2 0 White FALSE
74 0 0 0 White TRUE
71 1 1 1 White TRUE
82 0 2 2 Black TRUE
76 0 0 0 White TRUE
60 0 9 9 White TRUE
67 0 1 0 White FALSE
62 1 9 6 White FALSE
63 0 1 1 White TRUE
70 0 5 3 White FALSE
71 0 1 1 Black TRUE
55 0 9 1 Hispanic.Latino FALSE
67 0 9 2 White FALSE
81 3 0 0 White TRUE
70 1 3 3 Black TRUE
87 0 4 4 White TRUE
77 2 2 2 White TRUE
89 0 3 0 White FALSE
59 2 5 4 Black FALSE
82 0 1 1 White TRUE
81 0 3 3 White TRUE
59 0 2 2 White TRUE
83 0 1 1 White TRUE
41 3 0 0 White TRUE
76 0 0 0 Other TRUE
66 0 3 3 Black TRUE
65 0 7 3 White FALSE
80 0 0 0 Black TRUE
71 0 2 1 White FALSE
66 0 3 3 Black TRUE
67 0 3 2 White FALSE
74 0 5 5 White TRUE
62 0 1 1 White TRUE
69 0 2 2 White TRUE
46 1 9 1 White FALSE
76 0 0 0 White TRUE
62 0 5 4 White FALSE
46 2 0 0 Black TRUE
77 0 0 0 White TRUE
64 0 9 9 White TRUE
65 0 9 0 White FALSE
67 0 1 0 White FALSE
82 0 0 0 Black TRUE
60 0 1 1 White TRUE
80 0 0 0 Black TRUE
68 0 0 0 White TRUE
62 0 9 9 White TRUE
66 0 3 3 White TRUE
82 0 0 0 White TRUE
55 0 3 1 White FALSE
30 0 1 2 Other TRUE
57 1 0 0 White TRUE
82 0 1 9 White FALSE
59 0 5 2 Black FALSE
39 2 9 9 Other TRUE
70 0 3 4 Black FALSE
82 0 4 2 Black FALSE
52 1 1 1 White TRUE
60 0 3 3 White TRUE
71 0 0 0 White TRUE
82 0 0 0 White TRUE
73 0 2 2 Black TRUE
49 0 1 1 White TRUE
76 0 3 6 Black FALSE
57 0 9 9 White TRUE
73 0 0 0 White TRUE
86 0 0 0 White TRUE
69 0 9 9 White TRUE
61 0 0 0 White TRUE
74 0 0 0 White TRUE
46 1 5 0 White FALSE
71 0 2 2 Black TRUE
75 0 2 0 White FALSE
85 0 1 1 White TRUE
70 2 4 0 White FALSE
81 1 0 0 Black TRUE
72 0 1 1 Black TRUE
52 0 2 2 White TRUE
68 0 9 0 Other FALSE
84 0 0 0 White TRUE
50 0 6 5 White FALSE
74 0 1 1 White TRUE
80 0 0 0 Black TRUE
93 0 9 3 White FALSE
48 0 4 1 White FALSE
70 0 2 1 White FALSE
75 3 3 3 Black TRUE
67 3 4 4 White TRUE
75 0 5 2 White FALSE
85 0 2 0 Black FALSE
83 1 0 0 White TRUE
73 0 2 2 White TRUE
57 0 2 1 White FALSE
75 0 1 1 White TRUE
73 0 1 0 White FALSE
64 0 0 0 White TRUE
42 3 0 0 White TRUE
70 0 0 0 White TRUE
83 0 3 3 White TRUE
81 0 0 0 Black TRUE
64 0 1 1 White TRUE
70 0 9 9 White TRUE
72 0 0 0 White TRUE
72 0 1 1 White TRUE
87 0 9 9 White TRUE
56 0 2 2 White TRUE
61 0 4 4 White TRUE
76 0 2 2 White TRUE
85 0 0 0 Black TRUE
82 0 3 1 Black FALSE
70 0 3 0 White FALSE
64 3 0 0 Black TRUE
68 0 0 0 Black TRUE
85 0 0 0 White TRUE
75 0 2 0 Black FALSE
52 0 9 9 White TRUE
85 0 1 0 Black FALSE
63 0 0 0 Black TRUE
75 0 5 5 White TRUE
74 0 9 9 White TRUE
65 0 0 0 White TRUE
61 1 0 0 White TRUE
80 3 0 0 Black TRUE
65 0 1 1 White TRUE
78 0 3 3 Black TRUE
50 0 4 1 White FALSE
71 0 1 1 White TRUE
60 0 1 1 White TRUE
89 0 0 0 White TRUE
60 1 2 2 Black TRUE
68 0 9 9 White TRUE
85 1 1 1 Black TRUE
78 0 6 2 White FALSE
63 0 2 1 White FALSE
77 0 0 0 White TRUE
71 0 4 4 Black TRUE
90 0 2 2 White TRUE
81 0 9 9 White TRUE
61 2 1 1 Black TRUE
76 0 0 0 White TRUE
81 0 9 1 White FALSE
60 0 1 1 Black TRUE
82 0 0 0 White TRUE
49 2 9 9 White TRUE
73 0 1 1 Black TRUE
46 2 5 5 Black TRUE
58 1 2 2 Black TRUE
71 0 1 1 White TRUE
69 0 6 6 Other TRUE
65 0 0 0 Other TRUE
58 3 0 0 White TRUE
56 0 0 0 Other TRUE
75 0 1 1 White TRUE
64 0 0 0 Black TRUE
43 2 1 1 White TRUE
93 0 5 3 White FALSE
77 0 1 1 White TRUE
66 0 0 0 Black TRUE
76 0 3 3 Black TRUE
83 0 0 0 White TRUE
48 2 0 0 Black TRUE
53 0 9 7 Black FALSE
51 1 1 1 White TRUE
76 0 9 9 Black TRUE
83 0 5 3 White FALSE
65 2 0 0 White TRUE
66 0 2 2 White TRUE
75 0 2 2 Black TRUE
78 0 1 1 White TRUE
51 0 1 1 White TRUE
71 0 3 0 White FALSE
75 0 1 1 White TRUE
80 0 0 0 Other TRUE
66 0 0 0 White TRUE
77 0 2 2 White TRUE
77 0 1 9 White FALSE
79 0 4 4 White TRUE
80 0 6 6 White TRUE
63 0 2 0 White FALSE
82 0 2 2 White TRUE
80 0 5 0 White FALSE
50 0 4 4 White TRUE
67 2 9 9 White TRUE
74 0 9 6 Black FALSE
77 0 2 0 White FALSE
63 2 6 2 White FALSE
71 0 9 1 Black FALSE
69 0 0 0 White TRUE
58 0 0 0 White TRUE
69 0 0 0 White TRUE
73 0 0 0 White TRUE
85 0 1 0 White FALSE
60 0 6 6 White TRUE
59 0 2 1 White FALSE
57 1 1 1 Black TRUE
87 0 6 0 White FALSE
65 0 4 4 Black TRUE
72 0 0 0 White TRUE
88 0 0 0 White TRUE
70 0 1 2 White FALSE
75 0 9 9 Black TRUE
59 0 4 2 White FALSE
44 1 0 0 White TRUE
64 0 1 1 White TRUE
50 0 4 4 White TRUE
64 0 3 2 Black FALSE
70 0 1 1 White TRUE
79 0 0 0 Black TRUE
80 0 0 0 White TRUE
75 0 9 0 White FALSE
84 0 1 1 White TRUE
69 0 0 0 White TRUE
80 0 1 1 White TRUE
61 0 1 1 White TRUE
74 0 1 0 White FALSE
79 0 5 1 White FALSE
72 0 0 0 Black TRUE
67 0 2 2 Other TRUE
40 0 2 2 White TRUE
81 0 3 3 White TRUE
60 0 0 0 White TRUE
64 0 4 2 Black FALSE
59 1 4 4 Other TRUE
70 0 2 2 White TRUE
78 0 3 3 White TRUE
75 0 0 0 White TRUE
79 1 2 0 White FALSE
73 0 8 0 White FALSE
68 0 8 8 White TRUE
63 2 3 2 White FALSE
52 1 5 5 White TRUE
62 3 1 2 White FALSE
78 0 2 0 Black FALSE
81 0 2 0 Black FALSE
42 3 9 9 White TRUE
77 2 2 2 Black TRUE
73 0 1 0 White FALSE
47 1 9 5 White FALSE
88 0 1 1 White TRUE
47 3 0 0 White TRUE
61 0 1 1 White TRUE
77 0 0 0 White TRUE
82 0 1 1 White TRUE
53 0 1 1 Asian TRUE
79 0 2 2 White TRUE
89 0 1 0 White FALSE
92 0 0 0 White TRUE
67 0 4 0 White FALSE
81 0 4 1 White FALSE
51 0 4 4 Black TRUE
72 0 3 3 White TRUE
54 1 5 5 Black TRUE
40 2 2 2 Black TRUE
36 0 1 1 Black TRUE
97 0 5 5 White TRUE
89 0 2 2 White TRUE
84 0 1 1 White TRUE
82 0 1 1 White TRUE
48 1 0 0 White TRUE
74 0 4 4 White TRUE
69 0 0 0 Black TRUE
77 0 1 1 White TRUE
56 0 3 3 Black TRUE
61 0 0 0 White TRUE
65 0 2 0 White FALSE
63 0 9 6 White FALSE
78 0 1 1 Black TRUE
63 0 2 2 Black TRUE
46 1 3 3 White TRUE
82 0 0 0 Black TRUE
79 0 3 2 White FALSE
53 1 0 0 Black TRUE
76 0 4 0 White FALSE
78 0 4 0 Black FALSE
58 0 0 0 White TRUE
75 0 0 0 White TRUE
46 2 1 1 White TRUE
42 0 0 0 White TRUE
79 0 3 2 White FALSE
47 1 2 2 Black TRUE
87 0 1 0 White FALSE
74 0 1 5 White FALSE
65 0 9 6 White FALSE
44 2 9 9 White TRUE
54 0 2 2 Black TRUE
58 0 1 1 Black TRUE
62 0 0 0 Black TRUE
87 0 1 1 Black TRUE
68 0 0 0 White TRUE
85 0 1 1 White TRUE
73 0 0 0 White TRUE
85 0 3 3 White TRUE
63 0 2 2 White TRUE
64 0 4 4 White TRUE
88 0 1 0 White FALSE
40 1 1 1 White TRUE
74 0 0 0 White TRUE
30 0 5 4 White FALSE
74 0 0 0 White TRUE
69 0 3 3 Black TRUE
65 0 0 0 White TRUE
89 0 1 1 White TRUE
70 0 1 1 White TRUE
53 0 3 0 White FALSE
82 0 0 0 White TRUE
61 0 0 0 White TRUE
74 0 4 2 White FALSE
85 0 1 2 White FALSE
55 0 6 2 White FALSE
70 0 1 0 White FALSE
64 0 2 2 White TRUE
63 0 1 1 White TRUE
70 0 2 1 White FALSE
57 0 2 1 Black FALSE
91 0 0 0 White TRUE
48 2 0 0 White TRUE
76 0 2 2 White TRUE
68 0 2 2 White TRUE
79 0 1 0 White FALSE
45 1 3 3 White TRUE
60 0 1 1 White TRUE
57 0 2 0 Black FALSE
54 1 2 2 White TRUE
61 1 1 1 Black TRUE
85 0 9 9 White TRUE
66 3 0 0 White TRUE
47 1 3 3 Black TRUE
70 0 1 1 Hispanic.Latino TRUE
92 0 1 1 White TRUE
68 0 5 3 Black FALSE
78 0 3 1 Black FALSE
83 0 1 1 White TRUE
66 0 0 0 White TRUE
73 0 3 0 White FALSE
81 2 0 0 White TRUE
60 0 0 0 White TRUE
73 0 2 2 White TRUE
58 0 0 0 Black TRUE
57 0 4 2 White FALSE
58 0 1 1 White TRUE
59 0 1 1 White TRUE
49 0 2 2 Black TRUE
88 0 3 1 White FALSE
76 0 0 0 White TRUE
73 0 1 1 Black TRUE
64 0 1 1 White TRUE
73 0 2 1 White FALSE
81 0 5 5 White TRUE
64 0 2 2 Other TRUE
70 1 1 2 Black FALSE
83 0 9 6 White FALSE
80 0 9 9 White TRUE
69 0 4 4 Black TRUE
87 0 2 2 Black TRUE
68 0 9 9 Other TRUE
70 0 3 3 White TRUE
66 0 5 4 White FALSE
56 1 9 9 White TRUE
54 0 1 1 Black TRUE
73 0 2 0 White FALSE
36 3 4 4 White TRUE
66 0 0 0 Other TRUE
53 1 5 3 Black FALSE
75 1 1 1 Black TRUE
68 0 1 9 Black FALSE
82 0 2 0 Black FALSE
66 0 0 0 Black TRUE
72 0 6 0 Black FALSE
86 0 1 1 White TRUE
47 0 5 5 Black TRUE
76 0 6 4 White FALSE
87 0 1 1 White TRUE
94 0 0 0 White TRUE
87 0 0 0 White TRUE
66 0 7 4 White FALSE
71 0 9 9 White TRUE
50 1 0 0 Hispanic.Latino TRUE
48 0 5 5 White TRUE
83 0 5 5 White TRUE
82 0 1 6 Black FALSE
50 0 9 9 White TRUE
64 0 5 4 White FALSE
42 0 0 0 Black TRUE
75 0 2 2 White TRUE
45 0 1 1 White TRUE
21 0 0 0 White TRUE
66 0 6 1 White FALSE
57 0 3 3 White TRUE
77 0 3 2 White FALSE
87 0 0 0 White TRUE
80 1 4 0 Black FALSE
36 0 3 1 White FALSE
72 2 0 0 White TRUE
75 0 2 2 White TRUE
84 0 0 0 Black TRUE
59 0 2 0 White FALSE
87 3 2 0 White FALSE
69 0 9 2 White FALSE
57 0 8 0 White FALSE
73 0 1 1 White TRUE
47 1 9 9 White TRUE
78 0 6 6 White TRUE
75 0 9 9 White TRUE
55 0 1 1 White TRUE
72 0 7 0 White FALSE
50 2 2 0 White FALSE
68 0 1 1 White TRUE
94 0 0 0 White TRUE
75 0 1 1 White TRUE
84 0 1 1 White TRUE
80 0 1 1 White TRUE
78 0 0 0 White TRUE
68 0 3 0 Black FALSE
61 0 9 9 White TRUE
89 0 0 0 White TRUE
59 0 7 1 Black FALSE
89 0 2 0 Black FALSE
64 0 9 9 White TRUE
83 0 8 8 White TRUE
75 0 0 0 Black TRUE
59 0 5 3 White FALSE
52 0 2 2 White TRUE
79 0 3 2 Black FALSE
57 0 0 0 Black TRUE
62 0 2 2 White TRUE
57 1 2 1 White FALSE
69 1 9 4 White FALSE
62 0 0 0 White TRUE
83 0 3 3 White TRUE
82 0 1 1 White TRUE
70 0 1 1 Black TRUE
85 0 1 1 White TRUE
87 0 1 0 Black FALSE
57 0 0 0 Other TRUE
80 0 2 2 White TRUE
40 3 1 0 Black FALSE
71 0 4 2 White FALSE
56 0 9 3 Black FALSE
83 0 0 0 White TRUE
46 2 2 1 White FALSE
77 0 1 1 White TRUE
69 1 6 6 Black TRUE
76 0 1 1 Black TRUE
67 0 3 2 Black FALSE
52 0 4 2 White FALSE
60 0 1 1 White TRUE
81 0 3 1 White FALSE
68 0 2 2 Black TRUE
24 1 3 3 Hispanic.Latino TRUE
87 0 0 0 White TRUE
36 3 6 6 White TRUE
83 0 9 0 White FALSE
55 2 9 6 White FALSE
73 0 3 2 Black FALSE
55 0 2 1 White FALSE
70 0 2 2 Black TRUE
54 0 2 1 White FALSE
92 0 0 0 White TRUE
63 0 1 1 Black TRUE
69 0 4 2 White FALSE
66 0 4 1 White FALSE
84 0 4 2 White FALSE
71 0 2 2 Black TRUE
67 0 3 3 Black TRUE
77 0 0 0 White TRUE
63 0 2 2 White TRUE
75 0 9 5 White FALSE
78 0 9 1 White FALSE
72 0 0 0 White TRUE
88 0 9 9 White TRUE
60 0 5 5 Black TRUE
69 3 3 3 Black TRUE
67 0 7 0 White FALSE
63 0 9 2 White FALSE
65 0 0 0 White TRUE
39 1 9 9 White TRUE
75 0 2 2 White TRUE
80 0 0 0 White TRUE
65 0 4 0 White FALSE
68 0 2 2 White TRUE
65 0 2 2 White TRUE
69 0 9 1 White FALSE
75 0 0 0 White TRUE
65 0 1 1 Black TRUE
39 0 2 1 White FALSE
86 0 0 0 White TRUE
68 0 1 1 White TRUE
81 0 9 9 White TRUE
50 1 0 0 Black TRUE
78 0 2 2 Black TRUE
55 0 1 1 White TRUE
78 0 6 6 White TRUE
72 0 5 5 White TRUE
81 0 3 0 White FALSE
78 0 1 1 Black TRUE
77 0 0 0 White TRUE
73 0 5 1 White FALSE
39 3 2 2 Black TRUE
50 1 0 0 White TRUE
62 0 0 0 White TRUE
53 2 0 0 Other TRUE
62 2 9 9 White TRUE
72 0 3 6 White FALSE
75 0 1 1 White TRUE
87 0 3 1 White FALSE
82 0 0 0 White TRUE
61 0 4 2 White FALSE
77 0 1 1 Black TRUE
65 1 1 6 Black FALSE
62 0 5 2 Black FALSE
37 1 9 5 White FALSE
58 0 2 2 White TRUE
54 0 1 0 Black FALSE
86 0 3 3 White TRUE
84 0 9 9 White TRUE
52 2 3 3 White TRUE
84 0 4 4 White TRUE
72 0 0 0 White TRUE
65 0 0 0 Black TRUE
61 0 2 2 White TRUE
67 0 0 0 White TRUE
83 0 0 0 White TRUE
48 1 9 9 Other TRUE
55 0 8 4 White FALSE
65 0 9 9 Black TRUE
45 2 9 0 Hispanic.Latino FALSE
57 0 9 3 White FALSE
71 0 1 1 White TRUE
46 0 9 9 White TRUE
80 0 8 0 White FALSE
57 0 2 2 White TRUE
62 0 3 2 White FALSE
30 0 2 2 White TRUE
89 0 7 4 White FALSE
86 0 2 1 White FALSE
75 0 1 1 White TRUE
71 0 1 1 White TRUE
55 3 2 2 White TRUE
22 0 0 0 Black TRUE
92 0 1 1 White TRUE
61 0 4 0 White FALSE
87 0 1 0 White FALSE
79 0 5 5 White TRUE
56 0 9 9 White TRUE
70 0 1 1 White TRUE
90 0 1 9 White FALSE
77 0 0 0 Black TRUE
67 0 0 0 Black TRUE
73 0 0 0 White TRUE
63 1 1 1 White TRUE
70 0 9 9 Black TRUE
73 0 1 1 White TRUE
73 0 9 9 White TRUE
51 0 1 1 White TRUE
72 0 9 9 White TRUE
76 0 7 8 White FALSE
83 0 9 9 White TRUE
61 0 3 0 White FALSE
75 0 2 2 White TRUE
69 0 2 0 Black FALSE
80 0 6 2 White FALSE
59 0 1 1 Black TRUE
71 0 2 2 White TRUE
79 0 0 0 Black TRUE
74 0 6 9 White FALSE
67 0 9 9 Black TRUE
70 0 1 1 Black TRUE
68 0 1 1 White TRUE
74 0 0 0 Black TRUE
77 3 0 0 White TRUE
69 0 0 0 White TRUE
58 3 9 9 White TRUE
62 0 1 0 White FALSE
52 1 9 9 Black TRUE
55 0 2 1 Other FALSE
84 0 1 1 White TRUE
79 0 3 3 White TRUE
32 2 9 3 Black FALSE
62 0 0 0 White TRUE
52 1 9 0 White FALSE
68 0 2 1 Other FALSE
80 0 5 9 White FALSE
69 0 1 1 White TRUE
71 0 6 1 White FALSE
55 0 0 0 White TRUE
40 2 9 0 White FALSE
83 0 3 3 White TRUE
65 1 1 1 Black TRUE
64 0 1 1 White TRUE
42 1 9 9 Other TRUE
49 2 1 0 White FALSE
68 1 3 0 Black FALSE
55 1 1 1 White TRUE
75 0 0 0 White TRUE
69 0 2 2 White TRUE
60 0 1 1 Other TRUE
86 0 1 9 White FALSE
69 0 3 3 White TRUE
23 0 5 5 Other TRUE
72 0 9 9 White TRUE
58 0 1 1 White TRUE
65 0 5 3 White FALSE
66 1 3 3 Black TRUE
76 0 9 9 White TRUE
62 0 0 0 Other TRUE
45 2 2 2 White TRUE
75 0 0 0 Hispanic.Latino TRUE
82 0 5 1 White FALSE
72 0 5 0 White FALSE
73 0 6 4 White FALSE
70 0 0 0 White TRUE
71 0 2 3 White FALSE
92 0 0 0 White TRUE
66 1 0 0 White TRUE
67 1 0 0 Hispanic.Latino TRUE
70 0 1 0 White FALSE
74 0 0 0 White TRUE
90 0 0 0 White TRUE
62 0 1 1 White TRUE
57 0 2 3 Asian FALSE
71 1 0 0 Black TRUE
36 0 1 1 Black TRUE
75 0 2 2 White TRUE
73 0 9 9 Black TRUE
69 0 1 1 White TRUE
44 1 9 9 White TRUE
64 0 9 9 White TRUE
60 0 3 1 Black FALSE
79 0 1 0 White FALSE
60 1 0 0 White TRUE
59 0 6 4 Hispanic.Latino FALSE
76 0 1 1 Black TRUE
59 0 0 0 Black TRUE
64 0 1 1 White TRUE
83 0 2 2 White TRUE
57 0 1 1 White TRUE
78 0 0 0 White TRUE
47 1 0 0 Other TRUE
58 0 5 4 Black FALSE
71 0 9 6 Black FALSE
89 0 3 0 White FALSE
37 3 9 9 White TRUE
54 2 1 1 White TRUE
78 0 2 2 Black TRUE
60 0 9 9 Hispanic.Latino TRUE
55 0 3 3 White TRUE
76 1 1 1 Black TRUE
82 0 1 1 White TRUE
71 0 0 0 White TRUE
85 0 9 9 White TRUE
45 0 8 4 White FALSE
96 0 0 0 Black TRUE
78 0 4 0 White FALSE
62 0 0 0 White TRUE
72 0 1 1 White TRUE
78 0 3 3 White TRUE
77 0 2 1 Black FALSE
88 0 9 9 White TRUE
70 0 0 0 White TRUE
60 0 2 1 White FALSE
70 0 3 3 White TRUE
79 0 2 2 Black TRUE
58 0 4 4 White TRUE
64 0 4 1 White FALSE
62 0 0 0 White TRUE
69 0 3 2 White FALSE
66 0 3 3 White TRUE
83 0 2 2 White TRUE
82 0 2 2 White TRUE
66 0 1 1 Hispanic.Latino TRUE
68 0 3 1 White FALSE
68 0 1 1 White TRUE
76 0 9 9 White TRUE
79 0 4 0 White FALSE
48 0 4 4 White TRUE
74 0 2 2 Black TRUE
76 0 4 4 White TRUE
68 0 2 2 White TRUE
77 0 2 2 White TRUE
85 0 2 0 White FALSE
58 1 0 0 White TRUE
47 1 9 9 Other TRUE
79 0 0 0 White TRUE
79 0 4 0 White FALSE
73 0 0 0 Black TRUE
85 0 4 4 White TRUE
58 1 9 9 White TRUE
75 0 3 2 White FALSE
72 0 0 0 White TRUE
73 0 1 0 White FALSE
76 0 0 0 Black TRUE
28 2 3 3 Hispanic.Latino TRUE
82 0 9 3 White FALSE
73 0 9 0 Other FALSE
72 0 9 7 White FALSE
49 2 1 1 Hispanic.Latino TRUE
46 0 9 9 Black TRUE
62 0 1 1 White TRUE
79 2 2 2 White TRUE
89 0 1 1 White TRUE
66 0 2 0 Black FALSE
76 0 1 1 White TRUE
51 2 0 0 White TRUE
46 2 0 0 White TRUE
71 0 4 5 Other FALSE
53 0 2 2 White TRUE
84 0 1 1 White TRUE
