age Q1..Health.Quality DEMOGRAPHICS...GENDER Q4..Number.of.People.in.HH Q5..Children.in.HH Q18..College.Degree Q19.20..Race...Ethnicity week trump_approve_score Social.Distancing.Adherence age_race_ethnicity_asian age_race_ethnicity_black age_race_ethnicity_hispanic age_race_ethnicity_other age_race_ethnicity_white
85 2 Male 2 0 FALSE Other 1 1 0 0 0 0 85 0
65 3 Female 3 0 TRUE Black 1 1 1 0 65 0 0 0
68 2 Male 2 0 TRUE White 1 1 0 0 0 0 0 68
78 2 Female 2 0 FALSE White 1 1 0 0 0 0 0 78
89 1 Female 1 0 FALSE White 1 5 1 0 0 0 0 89
60 2 Male 1 0 FALSE Other 1 2 0 0 0 0 60 0
98 2 Female 9 0 FALSE White 1 1 1 0 0 0 0 98
79 3 Female 1 0 FALSE White 1 1 1 0 0 0 0 79
74 3 Male 2 0 FALSE White 1 5 1 0 0 0 0 74
72 2 Male 1 0 TRUE White 1 5 1 0 0 0 0 72
71 2 Male 2 0 FALSE Black 1 1 0 0 71 0 0 0
67 2 Female 1 0 TRUE White 1 4 1 0 0 0 0 67
87 2 Female 1 0 FALSE White 1 4 1 0 0 0 0 87
71 2 Male 2 0 FALSE White 1 5 1 0 0 0 0 71
77 1 Male 2 0 FALSE White 1 2 1 0 0 0 0 77
60 2 Female 2 0 TRUE Black 1 1 1 0 60 0 0 0
68 3 Male 2 0 TRUE White 1 1 1 0 0 0 0 68
58 3 Female 3 0 FALSE White 1 1 1 0 0 0 0 58
58 3 Male 4 0 TRUE White 1 4 1 0 0 0 0 58
59 2 Female 1 0 FALSE Black 1 3 1 0 59 0 0 0
83 3 Male 1 0 TRUE White 1 1 0 0 0 0 0 83
67 1 Female 3 0 FALSE Black 1 1 1 0 67 0 0 0
81 3 Female 2 0 FALSE White 1 5 1 0 0 0 0 81
53 3 Female 6 0 TRUE Black 1 1 1 0 53 0 0 0
86 2 Female 2 0 FALSE White 1 1 1 0 0 0 0 86
73 2 Female 2 0 FALSE White 1 3 1 0 0 0 0 73
85 1 Female 1 0 FALSE White 1 1 1 0 0 0 0 85
78 0 Female 9 0 FALSE White 1 3 0 0 0 0 0 78
74 3 Male 2 0 TRUE White 1 5 1 0 0 0 0 74
63 2 Male 2 0 FALSE White 1 2 0 0 0 0 0 63
81 3 Female 6 1 FALSE White 1 3 1 0 0 0 0 81
64 1 Female 2 0 FALSE Black 1 1 1 0 64 0 0 0
70 3 Female 4 1 TRUE White 1 1 0 0 0 0 0 70
59 2 Female 2 0 TRUE Other 1 4 1 0 0 0 59 0
83 2 Male 1 0 FALSE White 1 1 0 0 0 0 0 83
50 2 Female 3 1 FALSE White 1 3 1 0 0 0 0 50
69 2 Male 2 0 FALSE White 1 1 0 0 0 0 0 69
79 2 Female 2 1 FALSE White 1 1 1 0 0 0 0 79
62 1 Male 1 1 TRUE White 1 3 1 0 0 0 0 62
59 3 Female 3 1 TRUE White 1 1 1 0 0 0 0 59
73 2 Male 2 0 FALSE Black 1 1 0 0 73 0 0 0
66 2 Male 2 0 FALSE White 1 5 1 0 0 0 0 66
81 3 Male 2 1 FALSE White 1 3 1 0 0 0 0 81
78 0 Female 1 0 FALSE White 1 5 0 0 0 0 0 78
60 2 Female 2 0 TRUE Black 1 1 0 0 60 0 0 0
67 2 Female 1 0 FALSE White 1 4 1 0 0 0 0 67
82 2 Male 3 0 FALSE White 1 2 1 0 0 0 0 82
80 2 Female 1 0 FALSE White 1 2 1 0 0 0 0 80
60 2 Male 5 3 FALSE White 1 3 1 0 0 0 0 60
79 1 Male 1 0 FALSE White 1 1 0 0 0 0 0 79
63 3 Female 3 0 FALSE White 1 4 0 0 0 0 0 63
53 2 Female 3 0 TRUE Black 1 1 0 0 53 0 0 0
65 2 Female 1 0 FALSE Black 1 1 1 0 65 0 0 0
68 3 Female 2 0 TRUE Black 1 1 1 0 68 0 0 0
72 2 Female 1 0 FALSE White 1 3 1 0 0 0 0 72
20 3 Female 4 0 FALSE White 1 5 1 0 0 0 0 20
80 1 Male 2 0 FALSE Black 1 1 0 0 80 0 0 0
77 1 Male 2 0 FALSE White 1 3 0 0 0 0 0 77
83 3 Male 2 1 FALSE White 1 2 1 0 0 0 0 83
65 2 Male 3 1 FALSE White 1 5 0 0 0 0 0 65
76 2 Female 2 0 FALSE White 1 1 1 0 0 0 0 76
90 3 Male 3 0 TRUE White 1 5 1 0 0 0 0 90
69 2 Female 1 0 TRUE Black 1 1 1 0 69 0 0 0
53 1 Female 4 2 FALSE White 1 1 1 0 0 0 0 53
85 2 Male 2 1 TRUE White 1 3 1 0 0 0 0 85
75 2 Female 1 0 FALSE White 1 5 0 0 0 0 0 75
88 2 Female 1 0 FALSE White 1 5 0 0 0 0 0 88
65 3 Male 2 0 FALSE Black 1 1 0 0 65 0 0 0
79 1 Female 2 0 FALSE White 1 3 1 0 0 0 0 79
65 2 Female 5 2 FALSE Black 1 1 1 0 65 0 0 0
78 2 Male 4 1 FALSE White 1 3 1 0 0 0 0 78
81 2 Male 1 0 TRUE White 1 5 1 0 0 0 0 81
56 2 Male 6 1 TRUE White 1 2 1 0 0 0 0 56
62 1 Male 2 1 TRUE White 1 5 1 0 0 0 0 62
54 0 Female 3 0 FALSE White 1 4 1 0 0 0 0 54
63 2 Male 2 0 FALSE White 1 5 1 0 0 0 0 63
60 1 Female 3 0 TRUE White 1 5 0 0 0 0 0 60
82 2 Female 1 0 FALSE White 1 5 0 0 0 0 0 82
86 1 Male 2 0 FALSE White 1 5 1 0 0 0 0 86
81 1 Male 2 0 FALSE White 1 2 1 0 0 0 0 81
73 2 Female 2 1 TRUE White 1 3 1 0 0 0 0 73
52 1 Male 3 0 FALSE Black 1 1 0 0 52 0 0 0
59 2 Male 9 3 TRUE White 1 1 0 0 0 0 0 59
30 3 Male 4 0 FALSE White 1 3 0 0 0 0 0 30
86 2 Female 1 0 FALSE Black 1 1 0 0 86 0 0 0
68 2 Female 2 0 TRUE White 1 3 1 0 0 0 0 68
73 0 Female 2 0 TRUE White 1 3 1 0 0 0 0 73
62 3 Female 2 0 TRUE White 1 1 1 0 0 0 0 62
82 1 Female 2 0 FALSE White 1 1 1 0 0 0 0 82
73 1 Female 1 0 TRUE Black 1 1 1 0 73 0 0 0
84 2 Female 1 0 FALSE White 1 3 1 0 0 0 0 84
72 2 Male 1 0 TRUE White 1 1 0 0 0 0 0 72
82 2 Male 2 0 TRUE White 1 5 0 0 0 0 0 82
74 2 Male 1 0 TRUE White 1 5 1 0 0 0 0 74
78 1 Male 4 0 FALSE White 1 5 0 0 0 0 0 78
58 1 Female 2 0 FALSE White 1 5 1 0 0 0 0 58
78 3 Female 2 0 FALSE White 1 3 1 0 0 0 0 78
69 2 Male 1 0 TRUE White 1 5 1 0 0 0 0 69
52 1 Female 3 0 FALSE White 1 1 1 0 0 0 0 52
61 1 Female 2 0 FALSE White 1 5 1 0 0 0 0 61
70 2 Male 2 0 TRUE White 1 5 0 0 0 0 0 70
68 1 Female 1 0 FALSE White 1 3 1 0 0 0 0 68
75 1 Female 2 0 FALSE White 1 5 0 0 0 0 0 75
62 0 Female 1 0 FALSE White 1 5 0 0 0 0 0 62
41 3 Female 4 2 TRUE Black 1 1 0 0 41 0 0 0
88 3 Female 2 0 FALSE White 1 3 1 0 0 0 0 88
70 3 Male 2 0 FALSE Asian 1 3 1 70 0 0 0 0
22 1 Male 1 3 FALSE Asian 1 1 1 22 0 0 0 0
57 2 Female 3 0 FALSE White 1 5 1 0 0 0 0 57
48 1 Male 2 0 FALSE White 1 3 1 0 0 0 0 48
51 2 Female 4 1 FALSE Black 1 5 1 0 51 0 0 0
71 1 Female 6 0 FALSE Black 1 1 1 0 71 0 0 0
87 1 Male 1 1 TRUE White 1 1 1 0 0 0 0 87
85 3 Male 3 3 FALSE White 1 5 0 0 0 0 0 85
57 2 Male 3 0 TRUE White 1 2 1 0 0 0 0 57
79 3 Male 2 0 TRUE White 1 3 0 0 0 0 0 79
62 2 Male 2 0 FALSE White 1 5 0 0 0 0 0 62
53 3 Female 3 0 TRUE White 1 1 1 0 0 0 0 53
72 1 Male 2 0 TRUE Other 1 1 1 0 0 0 72 0
59 2 Female 2 0 TRUE Black 1 1 1 0 59 0 0 0
83 1 Female 2 0 FALSE Black 1 1 1 0 83 0 0 0
79 2 Male 4 0 FALSE White 1 4 1 0 0 0 0 79
60 3 Female 2 0 FALSE White 1 5 0 0 0 0 0 60
45 2 Female 5 3 TRUE Black 1 1 1 0 45 0 0 0
88 1 Male 2 0 FALSE White 1 5 1 0 0 0 0 88
45 2 Male 3 1 FALSE White 1 3 1 0 0 0 0 45
71 1 Female 3 0 FALSE White 1 1 1 0 0 0 0 71
52 3 Female 4 2 FALSE White 1 4 1 0 0 0 0 52
85 0 Female 1 0 FALSE White 1 4 1 0 0 0 0 85
78 2 Male 5 2 TRUE White 1 4 0 0 0 0 0 78
55 3 Female 4 3 FALSE Other 1 2 1 0 0 0 55 0
67 3 Male 3 0 TRUE Hispanic.Latino 1 1 1 0 0 67 0 0
69 2 Male 2 0 FALSE White 1 5 1 0 0 0 0 69
81 1 Female 2 0 FALSE Black 1 1 0 0 81 0 0 0
84 2 Female 2 1 FALSE White 1 1 1 0 0 0 0 84
62 2 Male 2 1 TRUE White 1 4 0 0 0 0 0 62
78 2 Male 2 0 TRUE White 1 1 1 0 0 0 0 78
81 2 Male 1 0 FALSE White 1 5 0 0 0 0 0 81
73 1 Male 2 0 FALSE White 1 5 0 0 0 0 0 73
86 2 Male 2 0 TRUE White 1 2 0 0 0 0 0 86
92 2 Female 1 0 FALSE White 1 5 0 0 0 0 0 92
79 2 Male 2 0 TRUE White 1 4 1 0 0 0 0 79
66 2 Female 2 0 TRUE Black 1 1 1 0 66 0 0 0
91 2 Female 1 0 TRUE White 1 1 1 0 0 0 0 91
72 2 Female 9 3 FALSE Black 1 1 1 0 72 0 0 0
73 1 Female 2 0 TRUE Black 1 1 0 0 73 0 0 0
63 2 Male 6 0 FALSE Other 1 2 0 0 0 0 63 0
57 2 Male 2 0 FALSE White 1 5 1 0 0 0 0 57
77 1 Female 5 1 FALSE White 1 3 0 0 0 0 0 77
63 2 Female 3 0 TRUE Black 1 2 0 0 63 0 0 0
22 2 Female 3 1 TRUE Black 1 1 1 0 22 0 0 0
54 3 Male 8 3 FALSE White 1 5 1 0 0 0 0 54
56 2 Male 2 0 FALSE White 1 5 0 0 0 0 0 56
46 3 Male 4 2 TRUE Hispanic.Latino 1 1 1 0 0 46 0 0
66 2 Female 2 0 FALSE White 1 5 0 0 0 0 0 66
66 2 Female 4 1 FALSE White 1 3 1 0 0 0 0 66
63 2 Female 1 0 FALSE White 1 3 0 0 0 0 0 63
81 3 Female 2 0 FALSE White 1 5 1 0 0 0 0 81
83 2 Female 1 0 TRUE White 1 3 0 0 0 0 0 83
76 3 Female 3 3 FALSE Black 1 1 0 0 76 0 0 0
49 0 Male 4 1 FALSE White 1 4 0 0 0 0 0 49
77 1 Female 3 0 FALSE Black 1 1 0 0 77 0 0 0
46 3 Female 4 0 TRUE Black 1 1 0 0 46 0 0 0
50 2 Female 2 0 FALSE White 1 4 0 0 0 0 0 50
53 2 Female 4 0 TRUE White 1 3 0 0 0 0 0 53
60 3 Male 3 0 TRUE White 1 3 1 0 0 0 0 60
66 1 Female 1 1 TRUE White 1 1 1 0 0 0 0 66
67 3 Female 1 0 TRUE White 1 1 0 0 0 0 0 67
52 2 Male 4 0 FALSE White 1 5 0 0 0 0 0 52
49 3 Female 3 0 TRUE White 1 5 1 0 0 0 0 49
79 1 Female 2 0 FALSE Black 1 1 1 0 79 0 0 0
40 2 Male 5 3 TRUE White 1 1 0 0 0 0 0 40
56 0 Male 2 0 FALSE White 1 1 1 0 0 0 0 56
76 2 Female 1 0 FALSE White 1 3 0 0 0 0 0 76
71 2 Male 2 0 FALSE White 1 3 1 0 0 0 0 71
79 2 Female 2 0 FALSE White 1 3 1 0 0 0 0 79
57 3 Female 3 1 TRUE White 1 4 1 0 0 0 0 57
50 2 Female 3 0 FALSE White 1 5 1 0 0 0 0 50
50 3 Female 5 2 FALSE White 1 5 0 0 0 0 0 50
76 3 Male 2 0 TRUE White 1 3 1 0 0 0 0 76
46 3 Male 9 3 TRUE White 1 5 1 0 0 0 0 46
57 2 Female 5 1 TRUE White 1 2 1 0 0 0 0 57
74 3 Female 2 1 FALSE White 1 3 1 0 0 0 0 74
44 0 Female 4 2 FALSE Black 1 1 0 0 44 0 0 0
56 3 Female 2 0 FALSE White 1 5 1 0 0 0 0 56
50 3 Female 3 0 FALSE Black 1 1 1 0 50 0 0 0
35 3 Female 4 2 FALSE White 1 5 1 0 0 0 0 35
52 2 Female 2 0 TRUE White 1 1 0 0 0 0 0 52
51 2 Female 4 0 FALSE White 1 1 1 0 0 0 0 51
67 2 Male 1 0 FALSE Black 1 2 1 0 67 0 0 0
57 2 Female 3 1 FALSE White 1 5 0 0 0 0 0 57
57 1 Male 2 0 TRUE Asian 1 5 0 57 0 0 0 0
42 2 Female 2 1 TRUE White 1 2 1 0 0 0 0 42
46 2 Male 4 2 TRUE White 1 2 1 0 0 0 0 46
55 2 Female 3 0 FALSE Black 1 1 1 0 55 0 0 0
65 3 Male 2 0 TRUE Black 1 1 1 0 65 0 0 0
47 1 Male 2 0 FALSE Black 1 1 0 0 47 0 0 0
74 0 Male 2 0 TRUE White 1 3 1 0 0 0 0 74
69 2 Male 5 0 TRUE Other 1 1 1 0 0 0 69 0
57 2 Male 3 0 TRUE White 1 5 1 0 0 0 0 57
32 0 Male 9 3 FALSE White 1 1 0 0 0 0 0 32
62 2 Female 3 0 FALSE White 1 3 1 0 0 0 0 62
53 2 Female 2 1 TRUE White 1 4 1 0 0 0 0 53
55 3 Female 4 0 TRUE White 1 3 0 0 0 0 0 55
74 3 Male 4 1 TRUE White 1 4 1 0 0 0 0 74
38 3 Male 4 1 FALSE Black 1 1 0 0 38 0 0 0
47 2 Male 2 0 TRUE White 1 3 0 0 0 0 0 47
84 3 Male 1 0 FALSE White 1 3 1 0 0 0 0 84
42 1 Female 4 2 FALSE Black 1 1 0 0 42 0 0 0
71 2 Female 1 0 FALSE White 1 3 1 0 0 0 0 71
82 3 Male 2 0 TRUE White 1 3 1 0 0 0 0 82
84 2 Female 9 0 TRUE Black 1 1 0 0 84 0 0 0
78 3 Male 1 1 TRUE White 1 1 1 0 0 0 0 78
64 3 Female 3 0 FALSE White 1 1 0 0 0 0 0 64
50 2 Male 4 0 TRUE White 1 1 1 0 0 0 0 50
80 3 Female 2 0 TRUE White 1 1 0 0 0 0 0 80
55 3 Female 2 0 FALSE Black 1 1 1 0 55 0 0 0
65 3 Female 4 1 TRUE White 1 3 0 0 0 0 0 65
80 2 Female 1 0 FALSE White 1 3 1 0 0 0 0 80
51 2 Female 2 0 FALSE White 1 5 1 0 0 0 0 51
55 2 Male 2 0 TRUE White 1 3 1 0 0 0 0 55
47 1 Female 3 0 FALSE White 1 5 0 0 0 0 0 47
55 3 Male 3 0 TRUE White 1 1 1 0 0 0 0 55
46 3 Female 4 2 FALSE White 1 5 1 0 0 0 0 46
74 3 Female 1 0 FALSE White 1 4 1 0 0 0 0 74
57 3 Male 3 0 TRUE White 1 1 1 0 0 0 0 57
69 3 Female 4 0 TRUE Black 1 2 0 0 69 0 0 0
47 1 Male 4 1 FALSE White 1 5 1 0 0 0 0 47
50 3 Female 3 1 TRUE White 1 1 1 0 0 0 0 50
72 2 Female 2 0 FALSE White 1 4 0 0 0 0 0 72
53 1 Male 4 0 FALSE White 1 5 1 0 0 0 0 53
45 3 Female 5 3 TRUE White 1 5 1 0 0 0 0 45
52 3 Male 2 0 TRUE White 1 1 0 0 0 0 0 52
57 3 Female 3 0 TRUE White 1 3 0 0 0 0 0 57
60 1 Female 2 0 FALSE Black 1 1 1 0 60 0 0 0
57 2 Female 1 0 FALSE Black 1 1 1 0 57 0 0 0
76 2 Female 2 0 TRUE Hispanic.Latino 1 1 0 0 0 76 0 0
54 2 Female 2 0 TRUE White 1 3 1 0 0 0 0 54
80 0 Female 1 3 FALSE Other 1 2 0 0 0 0 80 0
39 3 Male 4 2 FALSE White 1 3 1 0 0 0 0 39
65 1 Female 2 0 FALSE Black 1 1 1 0 65 0 0 0
56 3 Male 1 0 FALSE White 1 5 0 0 0 0 0 56
32 1 Female 4 3 FALSE White 1 1 0 0 0 0 0 32
52 0 Female 3 1 FALSE Other 1 4 1 0 0 0 52 0
67 2 Male 2 0 FALSE White 1 3 1 0 0 0 0 67
63 2 Male 2 0 FALSE White 1 3 1 0 0 0 0 63
53 3 Male 4 0 TRUE Asian 1 5 1 53 0 0 0 0
79 2 Male 2 0 TRUE White 1 3 1 0 0 0 0 79
89 3 Female 1 0 FALSE White 1 1 1 0 0 0 0 89
52 3 Male 1 0 TRUE White 1 1 0 0 0 0 0 52
49 2 Female 7 3 FALSE White 1 5 0 0 0 0 0 49
47 3 Female 6 3 FALSE White 1 2 1 0 0 0 0 47
59 2 Male 3 1 FALSE White 1 5 0 0 0 0 0 59
45 3 Female 4 2 FALSE White 1 3 0 0 0 0 0 45
65 2 Male 2 0 FALSE White 1 1 1 0 0 0 0 65
22 3 Female 4 0 TRUE White 1 5 0 0 0 0 0 22
54 3 Male 5 1 FALSE White 1 2 1 0 0 0 0 54
48 2 Female 3 1 TRUE White 1 1 1 0 0 0 0 48
45 2 Female 4 0 TRUE White 1 5 1 0 0 0 0 45
58 1 Female 5 1 FALSE Black 1 1 1 0 58 0 0 0
64 3 Female 3 1 TRUE White 1 1 1 0 0 0 0 64
57 3 Female 2 0 TRUE White 1 5 1 0 0 0 0 57
57 1 Female 2 0 FALSE White 1 5 0 0 0 0 0 57
30 3 Female 4 2 FALSE Black 1 1 1 0 30 0 0 0
56 3 Female 4 0 TRUE White 1 1 0 0 0 0 0 56
58 1 Male 2 0 TRUE White 1 5 0 0 0 0 0 58
47 3 Female 5 1 FALSE White 1 5 1 0 0 0 0 47
99 3 Male 1 0 TRUE White 1 3 1 0 0 0 0 99
59 3 Female 2 0 FALSE White 1 5 1 0 0 0 0 59
85 2 Female 2 0 FALSE White 1 3 1 0 0 0 0 85
58 3 Male 3 0 TRUE Black 1 1 0 0 58 0 0 0
30 1 Female 4 0 FALSE White 1 5 1 0 0 0 0 30
52 2 Female 4 0 TRUE Hispanic.Latino 1 1 1 0 0 52 0 0
57 2 Male 2 0 FALSE White 1 4 0 0 0 0 0 57
51 3 Female 3 1 TRUE White 1 5 1 0 0 0 0 51
59 3 Female 2 3 FALSE White 1 4 1 0 0 0 0 59
56 1 Female 1 0 FALSE White 1 2 1 0 0 0 0 56
52 1 Male 2 0 FALSE White 1 5 1 0 0 0 0 52
77 2 Female 3 1 TRUE White 1 1 1 0 0 0 0 77
54 3 Female 2 0 TRUE Black 1 1 0 0 54 0 0 0
79 2 Male 2 0 FALSE White 1 3 1 0 0 0 0 79
44 2 Male 3 0 FALSE White 1 4 0 0 0 0 0 44
73 1 Male 3 0 TRUE White 1 5 0 0 0 0 0 73
83 3 Male 2 0 TRUE Hispanic.Latino 1 5 0 0 0 83 0 0
32 3 Male 6 2 FALSE White 1 1 1 0 0 0 0 32
19 2 Male 4 1 FALSE White 1 2 1 0 0 0 0 19
88 2 Female 1 0 TRUE White 1 3 0 0 0 0 0 88
60 0 Female 2 0 FALSE White 1 5 0 0 0 0 0 60
77 2 Female 3 0 TRUE White 1 3 1 0 0 0 0 77
39 2 Female 3 0 FALSE White 1 3 1 0 0 0 0 39
75 3 Male 2 0 FALSE White 1 1 1 0 0 0 0 75
59 3 Female 2 0 FALSE White 1 2 0 0 0 0 0 59
53 2 Female 2 0 TRUE White 1 3 1 0 0 0 0 53
66 3 Female 3 0 FALSE Black 1 1 1 0 66 0 0 0
51 1 Female 4 0 TRUE Black 1 1 0 0 51 0 0 0
67 2 Female 2 0 FALSE White 1 5 1 0 0 0 0 67
51 2 Male 5 2 FALSE White 1 5 0 0 0 0 0 51
47 3 Male 3 1 FALSE White 1 5 1 0 0 0 0 47
58 0 Male 2 0 TRUE White 1 5 0 0 0 0 0 58
59 2 Female 2 0 TRUE White 1 1 0 0 0 0 0 59
84 2 Male 1 0 TRUE White 1 3 1 0 0 0 0 84
56 2 Male 1 0 FALSE White 1 2 1 0 0 0 0 56
86 1 Female 2 0 FALSE White 1 3 1 0 0 0 0 86
99 0 Female 9 3 FALSE White 1 3 1 0 0 0 0 99
48 3 Female 2 0 TRUE White 1 1 1 0 0 0 0 48
56 3 Female 2 0 FALSE White 1 4 0 0 0 0 0 56
50 3 Female 2 0 FALSE Other 1 5 1 0 0 0 50 0
75 1 Female 3 0 FALSE White 1 3 1 0 0 0 0 75
73 3 Male 2 0 TRUE White 1 1 1 0 0 0 0 73
57 3 Female 3 1 TRUE White 1 1 1 0 0 0 0 57
55 2 Female 3 0 TRUE White 1 5 1 0 0 0 0 55
31 3 Male 4 2 TRUE White 1 5 0 0 0 0 0 31
58 3 Male 4 0 TRUE White 1 5 1 0 0 0 0 58
48 3 Female 4 1 FALSE Black 1 2 1 0 48 0 0 0
78 0 Male 5 2 FALSE White 1 3 1 0 0 0 0 78
59 2 Female 1 0 FALSE Black 1 1 1 0 59 0 0 0
57 3 Male 1 0 FALSE Hispanic.Latino 1 5 0 0 0 57 0 0
82 2 Male 1 0 FALSE White 1 2 1 0 0 0 0 82
25 3 Male 8 0 TRUE White 1 1 1 0 0 0 0 25
52 3 Female 3 1 FALSE Black 1 1 1 0 52 0 0 0
46 1 Female 2 0 TRUE Black 1 1 1 0 46 0 0 0
78 1 Female 2 0 FALSE Black 1 1 1 0 78 0 0 0
48 2 Male 1 1 TRUE White 1 4 1 0 0 0 0 48
42 3 Male 3 1 FALSE White 1 5 1 0 0 0 0 42
56 1 Female 3 0 FALSE Black 1 1 0 0 56 0 0 0
43 2 Male 4 2 TRUE White 1 5 0 0 0 0 0 43
54 1 Male 3 0 FALSE White 1 3 0 0 0 0 0 54
67 1 Female 1 0 FALSE Black 1 1 0 0 67 0 0 0
68 1 Female 2 0 TRUE White 1 1 1 0 0 0 0 68
78 2 Female 2 0 FALSE White 1 3 1 0 0 0 0 78
49 1 Male 2 0 FALSE Black 1 1 0 0 49 0 0 0
79 3 Male 4 1 FALSE White 1 4 1 0 0 0 0 79
82 1 Male 9 0 FALSE White 1 1 0 0 0 0 0 82
53 2 Male 3 2 FALSE White 1 3 0 0 0 0 0 53
45 2 Male 5 1 FALSE White 1 3 1 0 0 0 0 45
76 2 Female 3 1 TRUE White 1 2 1 0 0 0 0 76
52 2 Male 3 1 TRUE White 1 4 1 0 0 0 0 52
58 2 Female 3 0 FALSE White 1 2 1 0 0 0 0 58
55 3 Female 3 0 TRUE White 1 3 1 0 0 0 0 55
43 2 Female 1 0 FALSE Black 1 1 1 0 43 0 0 0
58 0 Male 2 0 FALSE White 1 5 1 0 0 0 0 58
32 3 Female 4 2 TRUE Black 1 1 1 0 32 0 0 0
59 1 Female 3 1 TRUE Black 1 1 0 0 59 0 0 0
44 2 Male 3 0 FALSE White 1 5 1 0 0 0 0 44
53 3 Female 3 1 TRUE White 1 3 1 0 0 0 0 53
56 3 Female 3 1 TRUE White 1 4 0 0 0 0 0 56
57 3 Male 1 0 FALSE White 1 4 1 0 0 0 0 57
42 3 Female 3 0 FALSE White 1 5 1 0 0 0 0 42
42 3 Female 2 0 FALSE White 1 4 1 0 0 0 0 42
55 2 Female 2 0 FALSE White 1 5 1 0 0 0 0 55
50 2 Female 4 0 FALSE White 1 3 1 0 0 0 0 50
52 2 Female 1 1 FALSE Black 1 1 1 0 52 0 0 0
54 3 Female 2 0 TRUE White 1 1 0 0 0 0 0 54
55 2 Male 6 2 FALSE Black 1 1 1 0 55 0 0 0
70 3 Female 3 0 FALSE Black 1 2 1 0 70 0 0 0
87 1 Female 3 1 TRUE White 1 4 0 0 0 0 0 87
54 0 Male 2 0 FALSE White 1 3 0 0 0 0 0 54
57 2 Female 4 1 TRUE White 1 4 1 0 0 0 0 57
38 3 Male 3 1 TRUE White 1 3 1 0 0 0 0 38
77 2 Female 3 0 TRUE White 1 2 1 0 0 0 0 77
56 3 Female 3 0 TRUE White 1 1 1 0 0 0 0 56
40 3 Female 4 2 TRUE White 1 3 0 0 0 0 0 40
55 2 Male 2 1 FALSE White 1 5 1 0 0 0 0 55
77 2 Male 2 0 FALSE White 1 1 1 0 0 0 0 77
55 3 Male 3 0 TRUE White 1 1 1 0 0 0 0 55
38 2 Female 3 1 FALSE White 1 4 1 0 0 0 0 38
47 2 Male 5 3 FALSE White 1 5 1 0 0 0 0 47
56 1 Female 1 0 FALSE Black 1 1 0 0 56 0 0 0
65 2 Female 2 0 FALSE White 1 5 1 0 0 0 0 65
54 3 Female 3 1 TRUE White 1 4 1 0 0 0 0 54
59 3 Female 5 2 FALSE Black 1 1 0 0 59 0 0 0
58 3 Female 3 1 FALSE White 1 5 1 0 0 0 0 58
37 3 Female 1 0 TRUE Black 1 1 0 0 37 0 0 0
54 3 Male 7 3 TRUE White 1 5 1 0 0 0 0 54
48 1 Female 1 0 FALSE Black 1 1 1 0 48 0 0 0
59 2 Male 2 0 FALSE White 1 5 1 0 0 0 0 59
58 2 Male 2 0 TRUE White 1 5 1 0 0 0 0 58
58 3 Female 2 0 TRUE White 1 5 1 0 0 0 0 58
48 3 Female 9 2 FALSE Asian 1 3 1 48 0 0 0 0
74 3 Female 1 0 TRUE White 1 3 1 0 0 0 0 74
53 3 Female 3 0 FALSE Black 1 1 0 0 53 0 0 0
58 1 Female 1 0 FALSE Hispanic.Latino 1 1 1 0 0 58 0 0
55 3 Female 1 0 FALSE White 1 4 1 0 0 0 0 55
84 3 Male 2 0 TRUE White 1 3 0 0 0 0 0 84
18 2 Male 5 2 FALSE Asian 1 1 1 18 0 0 0 0
38 3 Female 4 2 TRUE Asian 1 1 1 38 0 0 0 0
29 2 Male 3 1 TRUE White 1 5 1 0 0 0 0 29
77 2 Female 2 0 TRUE White 1 1 1 0 0 0 0 77
51 3 Female 3 1 TRUE White 1 3 1 0 0 0 0 51
87 2 Male 2 0 FALSE White 1 3 1 0 0 0 0 87
53 3 Male 3 2 FALSE White 1 5 1 0 0 0 0 53
56 3 Male 1 0 TRUE Other 1 2 1 0 0 0 56 0
56 3 Female 1 0 FALSE White 1 3 1 0 0 0 0 56
70 1 Female 2 0 TRUE White 1 3 1 0 0 0 0 70
67 3 Male 1 0 TRUE Black 1 1 0 0 67 0 0 0
28 1 Female 1 0 TRUE White 1 1 1 0 0 0 0 28
61 2 Male 2 0 TRUE White 1 3 1 0 0 0 0 61
71 3 Male 5 0 TRUE White 1 5 1 0 0 0 0 71
19 3 Male 5 2 FALSE Hispanic.Latino 1 1 1 0 0 19 0 0
46 2 Male 5 2 TRUE White 1 1 0 0 0 0 0 46
71 1 Female 2 0 TRUE Other 1 1 1 0 0 0 71 0
70 3 Female 1 0 TRUE White 1 3 1 0 0 0 0 70
36 2 Male 6 3 FALSE White 1 4 1 0 0 0 0 36
64 2 Male 4 0 TRUE White 1 3 0 0 0 0 0 64
57 1 Female 4 0 TRUE White 1 2 0 0 0 0 0 57
72 3 Female 2 0 FALSE White 1 5 0 0 0 0 0 72
52 2 Male 9 0 FALSE White 1 2 0 0 0 0 0 52
55 2 Male 6 2 FALSE White 1 5 1 0 0 0 0 55
28 2 Female 3 1 FALSE Other 1 1 1 0 0 0 28 0
22 0 Male 2 0 FALSE White 1 1 0 0 0 0 0 22
57 3 Male 1 0 FALSE White 1 4 1 0 0 0 0 57
41 2 Male 2 0 TRUE White 1 4 1 0 0 0 0 41
45 2 Male 5 3 FALSE White 1 2 1 0 0 0 0 45
35 2 Male 3 0 TRUE White 1 1 1 0 0 0 0 35
