age DEMOGRAPHICS...GENDER Q4..Number.of.People.in.HH Q5..Children.in.HH Q18..College.Degree Q19.20..Race...Ethnicity week trump_approve_score Social.Distancing.Adherence
55 Male 2 0 TRUE White 1 5 1
47 Female 3 0 TRUE White 1 5 0
55 Male 3 0 TRUE White 1 1 1
46 Female 4 2 FALSE White 1 5 1
74 Female 1 0 FALSE White 1 4 1
57 Male 3 0 TRUE White 1 1 1
69 Female 4 0 TRUE Black 1 1 0
47 Male 4 1 FALSE White 1 5 1
50 Female 3 1 TRUE White 1 1 1
72 Female 2 0 FALSE White 1 4 0
53 Male 4 0 FALSE White 1 5 1
45 Female 5 3 TRUE White 1 5 1
52 Male 2 0 TRUE White 1 1 0
57 Female 3 0 TRUE White 1 3 0
60 Female 2 0 TRUE Black 1 1 1
57 Female 1 0 FALSE Black 1 1 1
76 Female 2 0 TRUE Hispanic.Latino 1 1 0
54 Female 2 0 TRUE White 1 1 1
80 Female 1 3 FALSE Other 1 2 0
39 Male 4 2 FALSE White 1 3 1
65 Female 2 0 FALSE Black 1 1 1
56 Male 1 0 FALSE White 1 5 0
32 Female 4 3 FALSE White 1 5 0
52 Female 3 1 FALSE Other 1 4 1
67 Male 2 0 FALSE White 1 3 1
63 Male 2 0 FALSE White 1 2 1
53 Male 4 0 TRUE Asian 1 5 1
79 Male 2 0 TRUE White 1 4 1
89 Female 1 0 FALSE White 1 1 1
52 Male 1 0 TRUE White 1 1 0
49 Female 7 3 FALSE White 1 5 0
47 Female 6 3 FALSE White 1 2 1
59 Male 3 1 FALSE White 1 5 0
45 Female 4 2 FALSE White 1 3 0
65 Male 2 0 FALSE White 1 1 1
22 Female 4 0 TRUE White 1 5 0
54 Male 5 1 FALSE White 1 2 1
48 Female 3 1 TRUE White 1 1 1
45 Female 4 0 TRUE White 1 5 1
58 Female 5 1 FALSE Black 1 1 1
64 Female 2 0 FALSE White 1 1 1
57 Female 2 0 TRUE White 1 5 1
57 Female 2 0 FALSE White 1 5 0
30 Female 4 2 FALSE Black 1 5 1
56 Female 4 0 TRUE White 1 1 0
58 Male 2 0 TRUE White 1 5 0
47 Female 5 1 FALSE White 1 5 1
99 Male 1 0 TRUE White 1 1 1
59 Female 2 0 FALSE White 1 5 1
85 Female 2 0 FALSE White 1 1 1
58 Male 3 0 TRUE Black 1 1 0
30 Female 1 0 TRUE White 1 5 1
52 Female 4 0 TRUE Hispanic.Latino 1 1 1
57 Male 2 0 FALSE White 1 4 0
51 Female 3 1 TRUE White 1 5 1
59 Female 2 3 FALSE White 1 4 1
56 Female 1 0 FALSE White 1 2 1
52 Male 2 0 FALSE White 1 5 1
77 Female 2 0 TRUE White 1 1 0
54 Female 2 0 TRUE Black 1 1 0
79 Male 2 0 FALSE White 1 5 1
44 Male 3 0 FALSE White 1 4 0
73 Male 3 0 FALSE White 1 5 0
83 Male 2 0 TRUE Hispanic.Latino 1 1 0
32 Male 6 2 FALSE White 1 4 1
19 Male 4 1 FALSE White 1 2 1
88 Female 1 0 TRUE White 1 1 0
60 Female 2 0 FALSE White 1 5 0
77 Female 3 0 TRUE White 1 1 1
39 Female 3 1 TRUE White 1 3 1
75 Male 2 0 FALSE White 1 1 1
59 Female 2 0 FALSE White 1 2 0
53 Female 2 0 TRUE White 1 3 1
66 Female 3 0 FALSE Black 1 1 1
51 Female 4 0 TRUE Black 1 4 0
67 Female 2 0 FALSE White 1 5 1
51 Male 5 2 FALSE White 1 5 0
47 Male 3 1 FALSE White 1 5 1
58 Male 2 0 TRUE White 1 5 0
59 Female 2 0 TRUE White 1 1 0
84 Male 1 0 TRUE White 1 2 1
56 Male 1 0 FALSE White 1 2 1
86 Female 2 0 FALSE White 1 1 1
99 Female 2 3 FALSE White 1 2 1
48 Female 2 0 TRUE White 1 1 1
56 Female 2 0 FALSE White 1 4 0
50 Female 2 0 FALSE Other 1 5 1
75 Female 3 0 FALSE White 1 3 1
73 Male 2 0 TRUE White 1 1 1
57 Female 2 0 FALSE White 1 1 0
55 Female 3 0 TRUE White 1 5 1
31 Male 4 2 FALSE White 1 5 0
58 Male 4 0 FALSE White 1 5 1
48 Female 4 1 FALSE Black 1 2 1
78 Male 5 2 FALSE White 1 3 1
59 Female 1 0 FALSE Black 1 1 1
57 Male 1 0 FALSE Hispanic.Latino 1 5 1
82 Male 1 0 FALSE White 1 2 1
25 Male 8 0 TRUE White 1 5 1
52 Female 3 1 FALSE Black 1 1 1
46 Female 2 0 TRUE Black 1 1 1
78 Female 2 0 FALSE Black 1 3 1
48 Male 1 0 FALSE White 1 4 1
42 Male 3 1 FALSE White 1 5 1
56 Female 4 0 TRUE Black 1 1 1
43 Male 4 2 TRUE White 1 5 0
54 Male 3 0 FALSE White 1 3 0
67 Female 1 0 FALSE Black 1 1 0
68 Female 2 0 TRUE White 1 1 1
78 Female 2 0 FALSE White 1 5 1
49 Male 2 0 FALSE Black 1 1 0
79 Male 4 0 TRUE White 1 4 1
82 Male 9 0 FALSE White 1 1 0
53 Male 3 2 FALSE White 1 4 0
45 Male 5 1 FALSE White 1 3 1
76 Female 1 0 FALSE White 1 2 1
52 Male 3 1 TRUE White 1 4 1
58 Female 3 0 FALSE White 1 2 1
55 Female 3 0 TRUE White 1 3 1
43 Female 1 0 FALSE Black 1 1 1
58 Male 2 0 FALSE White 1 5 1
32 Female 4 2 TRUE Black 1 1 1
59 Female 3 1 TRUE Black 1 1 0
44 Male 4 2 FALSE White 1 5 1
53 Female 2 0 TRUE White 1 3 1
56 Female 6 3 TRUE White 1 4 1
57 Male 1 0 FALSE White 1 4 1
42 Female 3 0 FALSE White 1 5 1
42 Female 2 0 FALSE White 1 4 0
55 Female 2 0 FALSE White 1 5 1
50 Female 3 0 FALSE White 1 3 1
52 Female 1 1 FALSE Black 1 5 1
54 Female 2 0 TRUE White 1 1 0
55 Male 6 2 FALSE Black 1 1 1
70 Female 3 0 FALSE Black 1 2 1
87 Female 2 0 FALSE White 1 4 1
54 Male 2 0 TRUE White 1 3 0
57 Female 4 1 TRUE White 1 4 1
38 Male 3 1 TRUE White 1 3 1
77 Female 3 0 TRUE White 1 2 1
56 Female 3 0 TRUE White 1 1 1
40 Female 4 2 FALSE White 1 3 0
55 Male 2 1 FALSE White 1 5 1
77 Male 2 0 FALSE White 1 1 1
55 Male 3 0 FALSE White 1 1 1
38 Female 3 1 FALSE White 1 4 1
47 Male 5 3 FALSE White 1 5 1
56 Female 1 0 TRUE Black 1 1 0
65 Female 2 0 FALSE White 1 5 1
54 Female 3 1 TRUE White 1 4 1
59 Female 5 2 TRUE Black 1 1 0
58 Female 2 0 FALSE White 1 5 1
37 Female 1 0 TRUE Black 1 1 0
54 Male 7 3 TRUE White 1 5 1
48 Female 1 0 FALSE Black 1 1 1
59 Male 2 0 FALSE White 1 5 1
58 Male 2 0 TRUE White 1 5 1
58 Female 2 0 TRUE White 1 5 1
48 Female 9 2 FALSE Asian 1 5 1
74 Female 1 0 TRUE White 1 3 1
53 Female 3 0 FALSE Black 1 1 0
58 Female 1 0 FALSE Hispanic.Latino 1 1 1
55 Female 1 0 FALSE White 1 4 1
84 Male 2 0 TRUE White 1 3 0
18 Male 5 2 FALSE Asian 1 4 1
38 Female 4 2 TRUE Asian 1 2 1
29 Male 3 1 TRUE White 1 5 1
77 Female 2 0 TRUE White 1 1 1
51 Female 3 1 TRUE White 1 3 1
87 Male 2 0 FALSE White 1 1 1
53 Male 3 2 FALSE White 1 5 1
56 Male 1 0 TRUE Other 1 1 1
56 Female 1 0 FALSE White 1 1 1
70 Female 2 0 TRUE White 1 5 1
67 Male 1 0 FALSE Black 1 1 0
28 Female 1 0 TRUE White 1 1 1
61 Male 2 0 TRUE White 1 2 1
71 Male 5 0 TRUE White 1 5 1
19 Male 5 2 FALSE Hispanic.Latino 1 4 1
46 Male 5 2 TRUE White 1 1 0
71 Female 2 0 TRUE Other 1 1 1
70 Female 1 0 TRUE White 1 5 1
36 Male 6 3 FALSE White 1 4 1
64 Male 4 0 TRUE White 1 5 0
57 Female 4 0 TRUE White 1 2 0
72 Female 2 0 FALSE White 1 5 0
52 Male 9 0 TRUE White 1 2 0
55 Male 6 2 FALSE White 1 5 1
28 Female 3 1 FALSE Other 1 1 1
22 Male 2 0 FALSE White 1 4 0
57 Male 1 0 FALSE White 1 4 1
41 Male 2 0 TRUE White 1 4 1
45 Male 5 3 FALSE White 1 2 1
35 Male 3 0 TRUE White 1 1 1
27 Female 6 0 FALSE White 1 1 1
57 Male 4 2 FALSE White 1 4 1
63 Male 1 0 FALSE Black 1 5 1
27 Male 1 0 FALSE White 1 4 1
81 Female 2 0 FALSE White 1 4 0
54 Female 9 3 FALSE Black 1 5 1
71 Female 2 0 FALSE White 1 3 1
63 Female 1 0 FALSE Other 1 5 0
68 Female 2 1 FALSE Black 1 1 1
45 Female 4 2 TRUE Black 1 1 1
73 Male 2 0 TRUE White 1 1 1
57 Male 1 0 FALSE White 1 4 1
27 Female 2 0 TRUE Black 1 5 0
66 Male 2 0 TRUE White 1 2 0
66 Male 4 0 FALSE White 1 4 0
45 Female 3 0 FALSE White 1 4 0
37 Male 1 0 TRUE White 1 1 1
34 Female 4 2 FALSE White 1 4 1
60 Female 1 0 TRUE White 1 3 0
30 Female 4 2 TRUE Hispanic.Latino 1 4 1
35 Female 3 0 TRUE Hispanic.Latino 1 1 0
47 Female 3 1 TRUE White 1 5 1
51 Male 5 1 FALSE White 1 4 1
66 Female 1 0 TRUE Black 1 3 1
30 Female 1 0 FALSE Hispanic.Latino 1 1 1
27 Female 3 0 TRUE White 1 1 0
71 Male 1 0 FALSE White 1 2 1
34 Male 5 1 FALSE White 1 2 0
79 Female 1 0 FALSE White 1 1 1
29 Male 4 2 FALSE White 1 4 1
40 Female 3 2 FALSE Black 1 5 0
80 Male 3 0 FALSE White 1 4 1
61 Male 3 0 FALSE White 1 3 0
64 Female 1 0 FALSE White 1 2 1
45 Male 6 3 TRUE White 1 5 1
41 Male 4 2 TRUE White 1 1 1
58 Male 3 0 TRUE White 1 5 0
65 Female 2 0 TRUE White 1 2 1
50 Female 5 1 TRUE Other 1 1 1
45 Male 3 0 TRUE White 1 4 0
46 Female 4 2 FALSE White 1 1 1
86 Male 3 0 TRUE Black 1 5 1
34 Female 4 2 FALSE White 1 1 1
18 Male 6 2 TRUE White 1 4 1
69 Male 2 0 TRUE White 1 1 0
30 Male 1 0 TRUE White 1 3 0
44 Male 7 3 TRUE Hispanic.Latino 1 3 0
57 Female 1 0 FALSE White 1 5 0
83 Male 2 0 FALSE White 1 4 0
32 Male 7 3 FALSE White 1 4 0
58 Male 2 0 FALSE White 1 5 1
79 Female 1 0 FALSE White 1 2 1
20 Male 4 2 FALSE White 1 4 1
34 Male 5 1 FALSE White 1 1 1
65 Female 1 0 TRUE Black 1 1 1
29 Male 3 0 TRUE White 1 3 1
50 Male 5 3 FALSE White 1 3 1
85 Male 2 0 TRUE White 1 5 1
20 Male 4 2 FALSE Hispanic.Latino 1 4 1
64 Female 1 0 FALSE White 1 3 1
49 Male 3 0 FALSE Black 1 5 1
47 Male 1 0 FALSE Black 1 4 0
50 Male 7 2 FALSE White 1 2 1
23 Female 4 0 FALSE White 1 1 1
31 Male 3 0 FALSE White 1 5 0
54 Male 4 2 TRUE White 1 3 1
36 Male 4 2 FALSE White 1 4 1
56 Male 4 0 TRUE White 1 4 1
27 Female 2 0 TRUE Black 1 5 1
94 Male 1 0 FALSE White 1 5 0
42 Male 3 0 FALSE Black 1 2 1
69 Female 2 0 TRUE White 1 5 1
23 Male 1 0 TRUE Black 1 1 1
21 Female 4 0 FALSE White 1 3 1
86 Male 2 0 FALSE White 1 1 1
55 Female 3 0 FALSE White 1 5 1
63 Female 8 3 FALSE Black 1 1 1
25 Male 2 0 FALSE White 1 4 0
59 Female 3 0 FALSE White 1 2 0
61 Male 2 0 TRUE White 1 2 1
60 Female 3 0 TRUE Black 1 2 0
39 Male 4 2 TRUE White 1 2 1
44 Female 2 1 TRUE White 1 1 1
46 Female 4 2 TRUE White 1 5 1
52 Male 1 0 TRUE White 1 5 0
45 Male 4 1 TRUE White 1 2 1
62 Female 2 0 FALSE White 1 4 1
41 Female 5 0 FALSE Black 1 2 1
36 Female 3 0 TRUE White 1 2 1
71 Female 2 0 TRUE Black 1 1 1
52 Male 4 0 FALSE White 1 5 1
72 Female 1 0 TRUE White 1 5 1
51 Male 6 2 TRUE White 1 3 1
60 Male 1 0 FALSE Black 1 5 1
72 Female 2 0 TRUE White 1 5 0
38 Male 3 1 TRUE White 1 4 0
74 Female 5 3 FALSE White 1 5 1
82 Male 1 0 FALSE White 1 5 1
56 Male 3 0 TRUE Asian 1 2 0
55 Female 2 0 TRUE White 1 1 1
32 Female 4 2 FALSE Asian 1 1 1
49 Male 5 2 TRUE Black 1 1 1
55 Female 2 0 FALSE White 1 4 0
46 Female 3 1 FALSE White 1 5 1
58 Female 3 0 TRUE White 1 5 0
75 Male 2 0 FALSE White 1 4 1
65 Female 2 0 FALSE White 1 3 0
38 Male 5 3 FALSE Other 1 1 1
67 Male 2 0 TRUE Black 1 1 1
65 Male 2 0 FALSE White 1 5 0
30 Female 7 3 FALSE White 1 4 0
79 Female 4 0 TRUE White 1 3 0
41 Female 5 3 FALSE White 1 3 0
35 Female 9 3 FALSE White 1 3 1
80 Male 2 0 FALSE White 1 1 1
63 Male 3 0 TRUE White 1 1 1
57 Female 2 0 FALSE Black 1 2 1
38 Female 4 2 TRUE White 1 1 1
34 Male 2 1 FALSE Black 1 5 0
71 Female 3 0 FALSE White 1 4 1
36 Female 6 3 TRUE White 1 2 1
24 Male 2 0 FALSE White 1 4 0
75 Male 2 0 TRUE Hispanic.Latino 1 4 0
29 Male 3 0 TRUE White 1 5 1
63 Male 2 0 FALSE White 1 2 0
63 Female 3 0 FALSE White 1 3 1
52 Female 2 0 TRUE White 1 2 1
63 Male 4 0 FALSE Black 1 5 0
44 Male 2 0 TRUE White 1 5 1
35 Male 4 2 FALSE White 1 3 0
71 Female 1 0 FALSE Black 1 1 1
52 Female 6 2 FALSE Black 1 1 1
62 Male 2 1 FALSE White 1 5 1
39 Female 3 1 TRUE White 1 2 1
57 Female 1 0 FALSE Black 1 1 1
54 Male 2 0 FALSE Black 1 1 1
49 Male 3 0 FALSE White 1 5 1
57 Male 2 0 FALSE White 1 3 0
62 Female 2 0 TRUE Black 1 5 1
31 Male 2 0 FALSE White 1 5 1
69 Female 1 0 TRUE White 1 1 1
68 Female 2 0 TRUE White 1 1 0
24 Female 2 0 FALSE White 1 5 1
26 Male 4 1 FALSE Black 1 1 0
37 Male 2 0 FALSE White 1 5 1
43 Male 3 1 TRUE Asian 1 1 1
64 Male 4 2 TRUE White 1 4 1
40 Female 6 3 TRUE Black 1 5 1
32 Female 2 0 TRUE White 1 1 1
33 Female 4 2 TRUE White 1 4 1
34 Female 4 2 FALSE Hispanic.Latino 1 4 1
49 Male 4 1 TRUE Black 1 1 1
27 Male 2 1 FALSE White 1 3 0
36 Female 5 2 TRUE Other 1 1 1
39 Male 2 1 TRUE White 1 3 1
53 Male 3 0 TRUE White 1 1 1
63 Male 3 0 TRUE Black 1 1 1
22 Male 3 1 FALSE Hispanic.Latino 1 4 0
54 Female 3 1 TRUE White 1 1 1
52 Male 4 0 FALSE White 1 4 1
49 Male 2 0 FALSE White 1 2 0
51 Male 4 1 TRUE White 1 3 1
26 Female 2 0 TRUE White 1 2 0
53 Male 4 2 TRUE White 1 5 1
78 Female 2 0 FALSE White 1 5 1
58 Male 2 1 FALSE White 1 4 0
57 Female 2 0 TRUE White 1 5 1
48 Female 3 1 TRUE Black 1 1 0
41 Female 4 2 FALSE White 1 1 1
66 Female 2 0 TRUE White 1 2 1
65 Female 1 0 TRUE White 1 1 1
46 Female 3 1 TRUE White 1 1 1
39 Male 4 2 TRUE White 1 5 1
66 Female 2 0 TRUE White 1 1 1
49 Male 4 2 TRUE Hispanic.Latino 1 3 0
51 Female 9 3 TRUE Asian 1 1 1
52 Male 2 0 TRUE Black 1 1 1
71 Female 2 0 FALSE Black 1 1 0
30 Female 1 0 TRUE White 1 2 1
58 Female 3 0 FALSE White 1 5 1
25 Female 3 0 FALSE White 1 5 1
18 Female 3 0 FALSE Hispanic.Latino 1 2 1
71 Male 2 0 FALSE White 1 5 1
53 Female 2 0 TRUE White 1 5 1
44 Male 5 1 TRUE White 1 2 1
63 Male 2 0 FALSE White 1 5 1
37 Male 3 1 TRUE Black 1 5 1
54 Male 1 0 TRUE White 1 1 0
64 Female 1 0 TRUE White 1 5 1
63 Female 4 2 FALSE White 1 5 1
89 Male 2 0 FALSE White 1 1 1
75 Male 2 0 FALSE White 1 5 1
63 Male 1 0 FALSE Black 1 3 0
73 Female 2 0 FALSE White 1 1 1
83 Female 3 0 FALSE White 1 5 1
80 Male 1 0 FALSE White 1 4 1
69 Male 2 0 TRUE Black 1 1 0
73 Female 2 0 FALSE White 1 4 1
31 Male 2 0 FALSE Black 1 1 1
62 Male 2 0 FALSE Other 1 5 0
21 Male 2 0 FALSE White 1 4 0
35 Male 6 3 TRUE White 1 5 1
22 Female 1 0 TRUE Hispanic.Latino 1 1 0
29 Female 4 2 FALSE White 1 5 0
74 Male 2 0 TRUE White 1 3 1
41 Male 1 0 FALSE Black 1 2 1
18 Female 3 0 FALSE White 1 5 1
78 Female 2 0 FALSE Hispanic.Latino 1 5 0
76 Female 2 0 TRUE White 1 5 1
30 Male 2 0 FALSE White 1 4 1
33 Female 8 3 TRUE White 1 3 1
55 Female 2 0 TRUE White 1 2 1
35 Male 4 1 TRUE Black 1 1 1
33 Female 2 1 TRUE White 1 5 1
39 Female 2 1 TRUE White 1 1 1
34 Male 2 0 FALSE White 1 2 1
39 Male 5 3 TRUE Hispanic.Latino 1 3 0
80 Female 4 0 FALSE White 1 5 1
62 Female 1 0 TRUE White 1 5 1
42 Male 4 2 FALSE White 1 4 1
23 Female 1 0 TRUE White 1 2 1
74 Female 1 0 FALSE White 1 4 1
38 Female 3 2 TRUE White 1 4 0
61 Female 1 1 TRUE White 1 4 1
32 Male 2 0 TRUE White 1 2 0
53 Male 4 2 TRUE White 1 3 1
40 Male 4 1 TRUE White 1 2 1
47 Male 5 3 TRUE White 1 5 1
65 Male 2 0 FALSE White 1 2 0
20 Female 4 1 FALSE White 1 5 1
46 Female 5 3 TRUE Black 1 1 1
82 Male 1 0 TRUE White 1 5 1
51 Female 3 1 TRUE White 1 4 1
72 Male 2 0 TRUE Other 1 2 1
54 Male 3 0 FALSE White 1 5 1
58 Female 3 0 TRUE White 1 4 0
78 Female 1 0 TRUE Black 1 1 1
49 Female 2 0 TRUE Black 1 1 1
86 Female 3 0 FALSE White 1 4 0
64 Female 2 0 TRUE White 1 3 0
63 Female 1 0 FALSE White 1 1 1
26 Male 2 2 FALSE Hispanic.Latino 1 4 0
74 Female 1 0 FALSE White 1 5 1
63 Female 2 0 TRUE Black 1 1 1
26 Male 2 0 FALSE White 1 4 0
57 Male 2 0 FALSE White 1 4 1
57 Female 2 0 FALSE White 1 3 1
74 Female 3 0 FALSE White 1 1 1
58 Male 2 0 FALSE White 1 4 1
65 Female 2 0 FALSE White 1 5 0
44 Male 3 1 TRUE White 1 2 0
61 Male 4 0 FALSE White 1 2 1
60 Male 2 0 FALSE White 1 2 0
73 Male 2 0 FALSE White 1 5 0
30 Female 3 1 TRUE White 1 1 1
77 Female 1 0 FALSE White 1 5 1
50 Male 2 0 FALSE White 1 4 1
47 Female 6 3 TRUE Black 1 1 1
34 Female 4 2 TRUE White 1 1 1
47 Male 2 0 FALSE White 1 4 0
22 Male 2 0 FALSE White 1 4 0
86 Female 2 0 FALSE White 1 5 1
50 Female 2 0 FALSE White 1 4 0
38 Male 7 2 TRUE White 1 2 1
42 Male 3 1 TRUE White 1 2 1
46 Male 4 2 TRUE White 1 2 1
35 Female 5 2 FALSE White 1 3 1
42 Female 3 1 TRUE Black 1 1 0
69 Male 2 0 TRUE Black 1 2 1
71 Female 2 0 TRUE White 1 1 1
79 Female 2 0 FALSE White 1 1 0
56 Female 2 0 TRUE White 1 3 0
79 Male 2 0 FALSE White 1 5 0
75 Male 2 0 TRUE White 1 5 0
58 Female 4 3 FALSE White 1 2 0
69 Male 2 0 FALSE White 1 5 1
21 Male 4 0 FALSE Black 1 4 0
52 Male 3 1 FALSE White 1 5 1
46 Male 2 0 FALSE White 1 1 0
45 Male 4 2 TRUE White 1 3 1
23 Female 6 2 FALSE Black 1 5 0
41 Male 6 3 TRUE White 1 2 1
77 Male 2 0 FALSE White 1 5 1
62 Female 4 3 FALSE White 1 5 0
57 Female 3 1 FALSE White 1 5 1
41 Male 3 1 TRUE White 1 4 1
35 Female 4 2 TRUE White 1 3 1
22 Female 2 0 FALSE White 1 5 0
67 Male 3 0 TRUE White 1 5 1
71 Male 2 0 TRUE White 1 2 1
59 Male 2 1 FALSE White 1 4 1
37 Female 3 1 TRUE White 1 1 1
55 Male 4 1 FALSE White 1 5 1
28 Female 1 0 TRUE White 1 4 0
37 Female 4 2 TRUE White 1 3 1
55 Female 6 3 FALSE White 1 1 1
27 Male 2 0 TRUE White 1 2 1
42 Female 2 1 FALSE White 1 2 0
65 Male 1 0 TRUE Other 1 2 0
35 Female 1 0 TRUE White 1 3 0
46 Male 3 1 TRUE Black 1 1 1
43 Male 4 2 FALSE White 1 5 1
58 Male 4 1 FALSE White 1 5 1
72 Female 2 0 FALSE White 1 5 1
33 Female 4 3 FALSE Hispanic.Latino 1 1 1
61 Female 2 0 FALSE White 1 4 0
58 Female 2 0 TRUE White 1 1 0
50 Female 4 0 FALSE White 1 1 1
66 Female 1 0 FALSE White 1 1 1
73 Male 2 0 FALSE White 1 5 1
48 Male 3 0 FALSE Other 1 4 1
74 Male 1 0 FALSE White 1 5 1
70 Male 1 0 FALSE White 1 5 0
53 Male 4 0 TRUE White 1 3 1
59 Female 2 0 FALSE White 1 2 0
41 Female 4 2 FALSE White 1 2 1
21 Male 3 0 TRUE White 1 3 1
42 Male 4 0 TRUE White 1 3 1
52 Male 3 0 FALSE White 1 5 1
91 Male 3 0 TRUE White 1 2 0
52 Female 4 1 FALSE White 1 5 1
74 Male 2 0 TRUE White 1 5 1
55 Male 2 0 TRUE White 1 5 0
42 Male 4 2 TRUE White 1 2 1
61 Male 1 0 TRUE White 1 1 1
23 Male 3 0 TRUE White 1 4 0
59 Male 1 0 TRUE White 1 3 1
59 Male 2 0 TRUE White 1 4 1
60 Male 4 0 FALSE Black 1 1 0
91 Male 1 0 TRUE White 1 5 1
92 Male 9 0 TRUE White 1 2 1
56 Female 3 1 TRUE White 1 1 1
29 Male 3 1 FALSE White 1 3 1
81 Male 1 0 FALSE White 1 3 0
54 Male 4 0 FALSE White 1 4 1
32 Male 4 2 FALSE White 1 4 0
73 Female 1 0 TRUE White 1 1 1
34 Male 4 2 TRUE White 1 5 1
26 Male 2 1 TRUE Other 1 2 0
39 Female 1 0 TRUE Black 1 1 1
41 Male 3 2 TRUE White 1 1 1
78 Male 1 0 TRUE White 1 2 0
74 Male 2 0 TRUE White 1 1 1
52 Male 4 2 TRUE White 1 5 1
44 Female 6 2 FALSE White 1 5 0
83 Female 2 0 FALSE White 1 1 1
71 Male 2 0 TRUE White 1 5 1
34 Male 5 3 FALSE White 1 3 1
56 Male 3 0 TRUE White 1 4 1
35 Male 7 3 TRUE White 1 5 0
53 Female 1 0 FALSE Black 1 5 1
67 Male 2 0 FALSE White 1 4 1
68 Male 2 0 FALSE White 1 3 1
67 Female 8 3 FALSE Black 1 1 1
51 Male 2 0 TRUE White 1 5 1
45 Male 2 0 TRUE White 1 1 1
37 Female 3 1 FALSE White 1 1 1
64 Female 2 0 FALSE White 1 5 1
44 Female 4 2 FALSE White 1 5 1
53 Male 2 0 TRUE White 1 1 1
37 Female 4 0 TRUE Black 1 1 0
41 Male 3 1 FALSE White 1 4 1
26 Male 3 0 FALSE Hispanic.Latino 1 1 1
65 Male 1 0 FALSE White 1 4 1
33 Male 2 0 FALSE White 1 5 0
58 Male 2 0 TRUE Hispanic.Latino 1 4 1
75 Male 2 0 FALSE White 1 5 0
83 Male 1 0 TRUE Other 1 1 0
25 Male 3 0 FALSE Hispanic.Latino 1 2 1
69 Female 2 0 FALSE White 1 5 1
35 Female 6 3 TRUE White 1 1 0
41 Male 3 1 FALSE Other 1 4 1
56 Female 1 0 TRUE Other 1 1 1
50 Female 6 3 TRUE Other 1 1 1
57 Female 3 1 TRUE White 1 1 1
55 Female 3 0 TRUE Black 1 5 1
40 Male 1 0 FALSE Black 1 1 0
51 Female 3 1 TRUE White 1 4 1
33 Male 5 3 FALSE White 1 5 0
22 Male 3 0 FALSE Black 1 4 1
33 Male 4 2 FALSE White 1 5 1
57 Male 2 0 TRUE White 1 5 1
76 Female 2 1 FALSE White 1 4 1
25 Male 4 0 FALSE White 1 4 0
67 Male 2 0 FALSE Black 1 1 1
83 Female 1 0 TRUE White 1 2 1
31 Female 4 2 FALSE White 1 3 1
42 Female 3 2 FALSE White 1 1 1
67 Male 1 3 FALSE Black 1 1 1
70 Male 1 0 FALSE Black 1 1 1
66 Female 6 3 FALSE White 1 4 1
68 Male 2 0 TRUE White 1 4 1
39 Male 4 1 FALSE Hispanic.Latino 1 1 1
72 Male 2 0 FALSE Black 1 1 0
45 Male 4 2 TRUE White 1 4 1
20 Male 4 1 FALSE Black 1 1 1
77 Female 2 0 FALSE White 1 2 0
47 Male 4 2 TRUE Asian 1 2 1
24 Male 3 0 TRUE White 1 4 0
37 Male 4 0 TRUE Black 1 1 1
55 Female 4 0 TRUE White 1 5 1
60 Female 2 0 TRUE White 1 1 1
75 Female 2 0 FALSE White 1 1 1
76 Male 1 0 FALSE White 1 5 1
62 Female 2 0 FALSE White 1 2 1
84 Male 2 0 TRUE Other 1 5 1
51 Male 1 0 FALSE Other 1 4 1
73 Female 2 0 FALSE White 1 1 0
60 Female 1 0 TRUE White 1 1 0
41 Male 4 2 TRUE Asian 1 4 1
21 Female 5 1 FALSE Asian 1 5 1
29 Male 1 0 FALSE White 1 4 0
45 Female 4 2 TRUE White 1 4 1
50 Male 9 3 TRUE Black 1 1 0
47 Female 4 2 TRUE Hispanic.Latino 1 3 1
48 Female 4 1 TRUE White 1 1 0
71 Female 4 0 FALSE Other 1 4 0
53 Female 4 1 FALSE Black 1 1 1
46 Male 1 3 FALSE Black 1 3 1
67 Female 1 0 FALSE Black 1 1 1
59 Female 4 0 TRUE Black 1 1 1
84 Female 2 0 FALSE White 1 1 0
31 Male 4 3 TRUE Black 1 3 1
39 Male 2 0 TRUE Asian 1 2 1
72 Male 1 0 TRUE White 1 1 1
38 Male 2 0 TRUE White 1 3 1
43 Female 2 0 TRUE Hispanic.Latino 1 4 0
67 Male 1 0 TRUE White 1 1 1
41 Female 7 3 FALSE White 1 2 0
72 Female 1 0 TRUE White 1 1 1
69 Female 2 0 TRUE White 1 1 1
49 Male 4 2 FALSE Black 1 1 1
54 Female 2 0 TRUE Other 1 1 1
56 Female 4 1 FALSE Other 1 1 0
26 Male 3 0 TRUE Hispanic.Latino 1 5 1
40 Female 5 2 TRUE White 1 3 1
73 Male 1 0 FALSE White 1 3 0
44 Female 4 2 TRUE White 1 5 1
37 Female 6 3 TRUE White 1 5 1
35 Male 2 0 FALSE White 1 4 1
49 Male 2 0 FALSE White 1 4 1
29 Male 6 3 TRUE White 1 5 1
78 Male 4 0 FALSE White 1 3 1
50 Female 2 0 TRUE White 1 3 1
55 Male 5 3 TRUE White 1 3 1
42 Female 4 2 TRUE White 1 5 0
39 Female 2 0 TRUE Black 1 1 1
22 Female 3 1 FALSE Black 1 5 1
59 Female 3 0 FALSE White 1 4 1
87 Male 1 0 FALSE White 2 1 1
